"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"18","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","artsAndCulture","Unknowable Preference","Unknowable","uni",51,50,TRUE,FALSE,"for",FALSE,49,50,1,"dependent","con",NA,"1","0",0.5,1,48.4459666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","24"
"1.129","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","dozen","Knowable Facts","Knowable ","media",51,51,FALSE,FALSE,"for",FALSE,51,51,0,"contested","pro","con","2","2",0.5,1,48.4459666666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","18"
"1.229","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","jellyfish","Knowable Facts","Knowable ","uni",49,39,TRUE,TRUE,"against",FALSE,49,39,-10,"contested","pro","con","2","2",0.5,1,48.4459666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","19"
"1.38","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","longestWithoutSleep","Knowable Facts","Knowable ","media",10,9,FALSE,TRUE,"against",FALSE,90,91,1,"dependent","con",NA,"1","0",0.5,1,48.4459666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","9"
"1.48","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","loudestShout","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,48.4459666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-0:TW-con-1:TW-pro-1","12"
"1.58","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","militaryService","Unknowable Preference","Unknowable","media",1,1,FALSE,TRUE,"against",FALSE,99,99,0,"independent","con",NA,"4","0",0.5,1,48.4459666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-1:TW-con-2","23"
"1.68","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","minorEarthquake","Knowable Eye witness","Knowable ","media",50,99,FALSE,FALSE,"equal",NA,50,99,49,"dependent","pro",NA,"1","0",0.5,1,48.4459666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-1:TW-pro-0","0"
"1.78","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","nerd","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,48.4459666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-0:TW-con-1:TW-pro-1","10"
"1.88","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","noSmoking","Unknowable Preference","Unknowable","media",51,90,FALSE,FALSE,"for",FALSE,51,90,39,"dependent","pro",NA,"1","0",0.5,1,48.4459666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","29"
"1.98","7","d496fa76-0d02-4ddd-9435-3e466f87dcd2","2","A","oldestTree","Knowable Eye witness","Knowable ","media",50,0,FALSE,FALSE,"equal",NA,50,100,50,"dependent","con",NA,"1","0",0.5,1,48.4459666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","1"
