"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"158","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","aiBan","Unknowable Expert","Unknowable","uni",25,17,TRUE,TRUE,"against",FALSE,25,17,-8,"contested","pro","con","2","2",0.5,1,37.21515,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","1"
"1.1194","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","avocado","Unknowable Expert","Unknowable","media",45,52,TRUE,TRUE,"against",TRUE,45,52,7,"dependent","pro",NA,"1","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-1:TW-pro-0","9"
"1.2194","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","bank","Knowable Facts","Knowable ","media",57,55,FALSE,FALSE,"for",FALSE,57,55,-2,"contested","pro","con","2","2",0.5,1,37.21515,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","22"
"1.358","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","beautyPageants","Unknowable Preference","Unknowable","media",36,28,FALSE,TRUE,"against",FALSE,64,72,8,"independent","con",NA,"4","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","19"
"1.458","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","books","Unknowable Preference","Unknowable","media",89,80,TRUE,FALSE,"for",FALSE,11,20,9,"independent","con",NA,"4","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","17"
"1.558","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","burningBuilding","Knowable Eyewitness","Knowable ","media",55,78,FALSE,FALSE,"for",FALSE,55,78,23,"independent","pro",NA,"4","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-2:TW-pro-1","10"
"1.658","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","chameleons","Knowable Facts","Knowable ","uni",39,23,FALSE,TRUE,"against",FALSE,61,77,16,"independent","con",NA,"4","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","4"
"1.758","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","chessGrandmaster","Knowable Eyewitness","Knowable ","uni",53,51,FALSE,FALSE,"for",FALSE,53,51,-2,"contested","pro","con","2","2",0.5,1,37.21515,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-1:TW-pro-0:TW-con-0:TW-con-1","20"
"1.858","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","cleanCoal","Unknowable Expert","Unknowable","uni",55,53,FALSE,FALSE,"for",FALSE,55,53,-2,"contested","pro","con","2","2",0.5,1,37.21515,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-1:TW-pro-0:TW-con-1:TW-con-0","5"
"1.958","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","cleopatra","Knowable Facts","Knowable ","media",61,29,TRUE,FALSE,"for",TRUE,39,71,32,"dependent","con",NA,"1","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","15"
"1.1058","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","cloud","Knowable Facts","Knowable ","uni",56,61,FALSE,FALSE,"for",FALSE,56,61,5,"dependent","pro",NA,"1","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-3:TW-pro-1","2"
"1.1195","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","dinosaurFossil","Knowable Eyewitness","Knowable ","uni",58,34,TRUE,FALSE,"for",TRUE,42,66,24,"independent","con",NA,"4","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","29"
"1.1260","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","dogsOrCats","Unknowable Preference","Unknowable","uni",12,5,FALSE,TRUE,"against",FALSE,88,95,7,"dependent","con",NA,"1","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-3:TW-con-1","23"
"1.1358","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","duckQuack","Knowable Facts","Knowable ","uni",37,40,TRUE,TRUE,"against",FALSE,37,40,3,"dependent","pro",NA,"1","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","0"
"1.1458","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","ducks","Knowable Eyewitness","Knowable ","media",59,56,FALSE,FALSE,"for",FALSE,59,56,-3,"contested","pro","con","2","2",0.5,1,37.21515,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-0:TW-pro-0:TW-con-1","6"
"1.1558","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","eiffelTower","Knowable Facts","Knowable ","media",60,82,FALSE,FALSE,"for",FALSE,60,82,22,"independent","pro",NA,"4","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-0:TW-pro-2","16"
"1.1658","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","elephantsEscape","Knowable Eyewitness","Knowable ","media",68,64,FALSE,FALSE,"for",FALSE,68,64,-4,"contested","pro","con","2","2",0.5,1,37.21515,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","7"
"1.1758","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","enormousPearl","Knowable Eyewitness","Knowable ","uni",56,52,FALSE,FALSE,"for",FALSE,56,52,-4,"contested","pro","con","2","2",0.5,1,37.21515,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","25"
"1.1858","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","fishing","Unknowable Preference","Unknowable","media",56,53,TRUE,FALSE,"for",FALSE,44,47,3,"independent","con",NA,"4","0",0.5,0.75,37.21515,"disagrees:agrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-2:TW-con-1","28"
"1.1958","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","gmoCrops","Unknowable Expert","Unknowable","uni",55,51,FALSE,FALSE,"for",FALSE,55,51,-4,"contested","pro","con","2","2",0.5,1,37.21515,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-0:TW-pro-1:TW-con-0","21"
"1.2058","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","goNuclear","Unknowable Expert","Unknowable","uni",85,86,TRUE,FALSE,"for",FALSE,15,14,-1,"dependent","con",NA,"1","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","26"
"1.2195","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","greenSpaces","Unknowable Expert","Unknowable","uni",62,56,TRUE,FALSE,"for",FALSE,38,44,6,"dependent","con",NA,"1","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","12"
"1.2260","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","hardLabour","Unknowable Preference","Unknowable","uni",40,29,FALSE,TRUE,"against",FALSE,60,71,11,"dependent","con",NA,"1","0",0.5,1,37.21515,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","27"
"1.2358","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","honey","Knowable Facts","Knowable ","uni",72,100,FALSE,FALSE,"for",FALSE,72,100,28,"independent","pro",NA,"4","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","11"
"1.2458","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","mathematicsSolve","Knowable Eyewitness","Knowable ","media",57,51,FALSE,FALSE,"for",FALSE,57,51,-6,"contested","pro","con","2","2",0.5,1,37.21515,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","14"
"1.2558","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","narcissism","Unknowable Expert","Unknowable","media",59,65,FALSE,FALSE,"for",FALSE,59,65,6,"dependent","pro",NA,"1","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","3"
"1.2658","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","rescueMission","Knowable Eyewitness","Knowable ","media",57,85,FALSE,FALSE,"for",FALSE,57,85,28,"independent","pro",NA,"4","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-3:TW-pro-1","24"
"1.2758","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","schoolUniforms","Unknowable Preference","Unknowable","uni",23,24,TRUE,TRUE,"against",FALSE,23,24,1,"independent","pro",NA,"4","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","13"
"1.2858","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","socialPublishers","Unknowable Preference","Unknowable","uni",59,55,FALSE,FALSE,"for",FALSE,59,55,-4,"contested","pro","con","2","2",0.5,1,37.21515,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","8"
"1.2958","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","2","B","youtubeVideo","Knowable Facts","Knowable ","media",63,77,FALSE,FALSE,"for",FALSE,63,77,14,"dependent","pro",NA,"1","0",0.5,1,37.21515,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-3:TW-pro-1","18"
"174","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",73,71,FALSE,FALSE,"for",FALSE,73,71,-2,"contested","pro","con","2","2",0.5,1,47.7340166666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-0:TW-pro-1:TW-con-0","1"
"1.1279","41","96f3c3fe-eced-456d-8da5-77cfdb0e40dd","1","B","dozen","Knowable Facts","Knowable ","media",65,68,FALSE,FALSE,"for",FALSE,65,68,3,"contested","pro","con","2","2",0.5,1,47.7340166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","19"
