"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"17","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","aiBan","Unknowable Expert","Unknowable","uni",55,65,TRUE,FALSE,"for",FALSE,45,35,-10,"independent","con",NA,"4","0",0.5,1,35.17945,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","20"
"1.127","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","avocado","Unknowable Expert","Unknowable","media",70,73,FALSE,FALSE,"for",FALSE,70,73,3,"contested","pro","con","2","2",0.5,1,35.17945,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","5"
"1.227","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","bank","Knowable Facts","Knowable ","media",60,60,FALSE,FALSE,"for",FALSE,60,60,0,"independent","pro",NA,"4","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-3:TW-pro-1","4"
"1.37","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","beautyPageants","Unknowable Preference","Unknowable","media",0,0,TRUE,TRUE,"against",FALSE,0,0,0,"independent","pro",NA,"4","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","1"
"1.47","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","books","Unknowable Preference","Unknowable","media",65,65,TRUE,FALSE,"for",FALSE,35,35,0,"dependent","con",NA,"1","0",0.5,1,35.17945,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-2:TW-con-1","25"
"1.57","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","burningBuilding","Knowable Eyewitness",NA,"media",30,33,TRUE,TRUE,"against",FALSE,30,33,3,"independent","pro",NA,"4","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","6"
"1.67","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","chameleons","Knowable Facts","Knowable ","uni",70,70,TRUE,FALSE,"for",FALSE,30,30,0,"independent","con",NA,"4","0",0.5,1,35.17945,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","19"
"1.77","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","chessGrandmaster","Knowable Eyewitness",NA,"uni",55,60,FALSE,FALSE,"for",FALSE,55,60,5,"dependent","pro",NA,"1","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","14"
"1.87","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","cleanCoal","Unknowable Expert","Unknowable","uni",5,3,TRUE,TRUE,"against",FALSE,5,3,-2,"independent","pro",NA,"4","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-1:TW-pro-3","11"
"1.97","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","cleopatra","Knowable Facts","Knowable ","media",75,70,FALSE,FALSE,"for",FALSE,75,70,-5,"contested","pro","con","2","2",0.5,1,35.17945,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","24"
"1.107","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","cloud","Knowable Facts","Knowable ","uni",75,75,FALSE,FALSE,"for",FALSE,75,75,0,"contested","pro","con","2","2",0.5,1,35.17945,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-0:TW-pro-1","13"
"1.1111","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","dinosaurFossil","Knowable Eyewitness",NA,"uni",55,60,FALSE,FALSE,"for",FALSE,55,60,5,"contested","pro","con","2","2",0.5,1,35.17945,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-0:TW-con-1:TW-pro-1","2"
"1.128","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","dogsOrCats","Unknowable Preference","Unknowable","uni",36,35,TRUE,TRUE,"against",FALSE,36,35,-1,"contested","pro","con","2","2",0.5,1,35.17945,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-0:TW-pro-1:TW-con-1","23"
"1.137","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","duckQuack","Knowable Facts","Knowable ","uni",40,40,TRUE,TRUE,"against",FALSE,40,40,0,"contested","pro","con","2","2",0.5,1,35.17945,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","0"
"1.147","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","ducks","Knowable Eyewitness",NA,"media",80,84,FALSE,FALSE,"for",FALSE,80,84,4,"dependent","pro",NA,"1","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","18"
"1.157","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","eiffelTower","Knowable Facts","Knowable ","media",95,90,FALSE,FALSE,"for",FALSE,95,90,-5,"contested","pro","con","2","2",0.5,1,35.17945,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-0:TW-pro-0:TW-con-1","3"
"1.167","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","elephantsEscape","Knowable Eyewitness",NA,"media",60,45,TRUE,FALSE,"for",TRUE,40,55,15,"independent","con",NA,"4","0",0.5,1,35.17945,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","15"
"1.177","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","enormousPearl","Knowable Eyewitness",NA,"uni",75,76,FALSE,FALSE,"for",FALSE,75,76,1,"dependent","pro",NA,"1","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-1:TW-pro-3","22"
"1.187","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","fishing","Unknowable Preference","Unknowable","media",20,20,TRUE,TRUE,"against",FALSE,20,20,0,"contested","pro","con","2","2",0.5,1,35.17945,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","21"
"1.197","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","gmoCrops","Unknowable Expert","Unknowable","uni",40,35,FALSE,TRUE,"against",FALSE,60,65,5,"independent","con",NA,"4","0",0.5,0.75,35.17945,"agrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","27"
"1.207","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","goNuclear","Unknowable Expert","Unknowable","uni",90,90,FALSE,FALSE,"for",FALSE,90,90,0,"dependent","pro",NA,"1","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-2:TW-pro-0","16"
"1.2111","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","greenSpaces","Unknowable Expert","Unknowable","uni",95,93,TRUE,FALSE,"for",FALSE,5,7,2,"dependent","con",NA,"1","0",0.5,1,35.17945,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-0:TW-con-2","17"
"1.228","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","hardLabour","Unknowable Preference","Unknowable","uni",5,3,TRUE,TRUE,"against",FALSE,5,3,-2,"independent","pro",NA,"4","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","10"
"1.237","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","honey","Knowable Facts","Knowable ","uni",80,84,TRUE,FALSE,"for",FALSE,20,16,-4,"dependent","con",NA,"1","0",0.5,1,35.17945,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","29"
"1.247","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","mathematicsSolve","Knowable Eyewitness",NA,"media",30,33,TRUE,TRUE,"against",FALSE,30,33,3,"contested","pro","con","2","2",0.5,1,35.17945,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","9"
"1.257","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","narcissism","Unknowable Expert","Unknowable","media",45,55,TRUE,TRUE,"against",TRUE,45,55,10,"contested","pro","con","2","2",0.5,1,35.17945,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","8"
"1.267","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","rescueMission","Knowable Eyewitness",NA,"media",65,30,TRUE,FALSE,"for",TRUE,35,70,35,"dependent","con",NA,"1","0",0.5,1,35.17945,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-2:TW-con-0","26"
"1.277","6","10c17e85-1d9e-4093-89c1-d4a376cc5a92","2","B","schoolUniforms","Unknowable Preference","Unknowable","uni",6,4,TRUE,TRUE,"against",FALSE,6,4,-2,"dependent","pro",NA,"1","0",0.5,1,35.17945,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","12"
