"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"160","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",69,73,TRUE,FALSE,"for",FALSE,31,27,-4,"dependent","con",NA,"1","0",0.5,1,87.10315,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","24"
"1.1198","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","dozen","Knowable Facts","Knowable ","media",25,20,TRUE,TRUE,"against",FALSE,25,20,-5,"contested","pro","con","2","2",0.5,1,87.10315,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-0:TW-pro-1:TW-con-1","29"
"1.2198","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","jellyfish","Knowable Facts","Knowable ","uni",38,0,FALSE,TRUE,"against",FALSE,62,100,38,"independent","con",NA,"4","0",0.5,1,87.10315,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-2:TW-con-3","17"
"1.360","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",16,0,FALSE,TRUE,"against",FALSE,84,100,16,"dependent","con",NA,"1","0",0.5,1,87.10315,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","14"
"1.460","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","loudestShout","Knowable Facts","Knowable ","media",46,38,FALSE,TRUE,"against",FALSE,54,62,8,"independent","con",NA,"4","0",0.5,1,87.10315,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","19"
"1.560","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","militaryService","Unknowable Preference","Unknowable","media",95,100,FALSE,FALSE,"for",FALSE,95,100,5,"independent","pro",NA,"4","0",0.5,1,87.10315,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","15"
"1.660","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","minorEarthquake","Knowable Eyewitness","Knowable ","media",39,97,TRUE,TRUE,"against",TRUE,39,97,58,"dependent","pro",NA,"1","0",0.5,1,87.10315,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","5"
"1.760","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","nerd","Knowable Facts","Knowable ","media",45,100,TRUE,TRUE,"against",TRUE,45,100,55,"dependent","pro",NA,"1","0",0.5,1,87.10315,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","23"
"1.860","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","noSmoking","Unknowable Preference","Unknowable","media",83,85,FALSE,FALSE,"for",FALSE,83,85,2,"contested","pro","con","2","2",0.5,1,87.10315,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","18"
"1.960","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","oldestTree","Knowable Eyewitness","Knowable ","media",64,99,FALSE,FALSE,"for",FALSE,64,99,35,"dependent","pro",NA,"1","0",0.5,1,87.10315,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","10"
"1.1060","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","onlineLearning","Unknowable Expert","Unknowable","media",100,32,TRUE,FALSE,"for",TRUE,0,68,68,"dependent","con",NA,"1","0",0.5,1,87.10315,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","26"
"1.1199","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","paintingFound","Knowable Eyewitness","Knowable ","media",15,19,TRUE,TRUE,"against",FALSE,15,19,4,"contested","pro","con","2","2",0.5,1,87.10315,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","11"
"1.1262","43","97bf7fae-1f6f-4009-8dbe-09f1bb128a95","1","B","plastic","Unknowable Preference","Unknowable","uni",62,46,FALSE,FALSE,"for",TRUE,62,46,-16,"contested","pro","con","2","2",0.5,1,87.10315,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-0:TW-pro-1:TW-con-1","4"
