"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"1.23","1","3b68ea0d-2199-4578-b399-587e89b50ddd","2","A","transportation","Unknowable Expert","Unknowable","uni",75,35,TRUE,FALSE,"for",TRUE,25,65,40,"independent","con",NA,"4","0",0.5,1,47.78365,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","16"
"1.24","1","3b68ea0d-2199-4578-b399-587e89b50ddd","2","A","venus","Knowable Facts","Knowable ","uni",50,60,FALSE,FALSE,"equal",NA,50,40,-10,"independent","con",NA,"4","0",0.5,1,47.78365,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","21"
"1.25","1","3b68ea0d-2199-4578-b399-587e89b50ddd","2","A","votingAge","Unknowable Preference","Unknowable","uni",40,45,TRUE,TRUE,"against",FALSE,40,45,5,"dependent","pro",NA,"1","0",0.5,1,47.78365,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-0:TW-pro-2","22"
"1.26","1","3b68ea0d-2199-4578-b399-587e89b50ddd","2","A","warArtifact","Knowable Eyewitness","Knowable ","uni",75,40,TRUE,FALSE,"for",TRUE,25,60,35,"dependent","con",NA,"1","0",0.5,1,47.78365,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","1"
"1.27","1","3b68ea0d-2199-4578-b399-587e89b50ddd","2","A","winningCookies","Knowable Eyewitness","Knowable ","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"independent","pro",NA,"4","0",0.5,1,47.78365,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","4"
"1.28","1","3b68ea0d-2199-4578-b399-587e89b50ddd","2","A","workFromHome","Unknowable Expert","Unknowable","uni",35,40,TRUE,TRUE,"against",FALSE,35,40,5,"contested","pro","con","2","2",0.5,1,47.78365,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","17"
"1.29","1","3b68ea0d-2199-4578-b399-587e89b50ddd","2","A","writeOrType","Unknowable Expert","Unknowable","media",80,85,FALSE,FALSE,"for",FALSE,80,85,5,"contested","pro","con","2","2",0.5,1,47.78365,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","14"
"1170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","aiBan","Unknowable Expert","Unknowable","uni",55,30,FALSE,FALSE,"for",TRUE,55,30,-25,"contested","pro","con","2","2",0.5,0.75,52.2119166666667,"agrees:agrees:agrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","13"
"1.11012","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","avocado","Unknowable Expert","Unknowable","media",60,20,TRUE,FALSE,"for",TRUE,40,80,40,"dependent","con",NA,"1","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","8"
"1.21012","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","bank","Knowable Facts","Knowable ","media",70,50,FALSE,FALSE,"for",FALSE,70,50,-20,"contested","pro","con","2","2",0.5,1,52.2119166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","19"
"1.3170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","beautyPageants","Unknowable Preference","Unknowable","media",80,50,TRUE,FALSE,"for",FALSE,20,50,30,"dependent","con",NA,"1","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-3:TW-con-0","15"
"1.4170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","books","Unknowable Preference","Unknowable","media",51,48,TRUE,FALSE,"for",TRUE,49,52,3,"dependent","con",NA,"1","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-2:TW-con-1","18"
"1.5170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","burningBuilding","Knowable Eyewitness","Knowable ","media",55,45,FALSE,FALSE,"for",TRUE,55,45,-10,"contested","pro","con","2","2",0.5,1,52.2119166666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-0:TW-pro-1","16"
"1.6170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","chameleons","Knowable Facts","Knowable ","uni",51,20,TRUE,FALSE,"for",TRUE,49,80,31,"independent","con",NA,"4","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","26"
"1.7170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","chessGrandmaster","Knowable Eyewitness","Knowable ","uni",60,10,TRUE,FALSE,"for",TRUE,40,90,50,"independent","con",NA,"4","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","27"
"1.8170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","cleanCoal","Unknowable Expert","Unknowable","uni",70,85,FALSE,FALSE,"for",FALSE,70,85,15,"dependent","pro",NA,"1","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","9"
"1.9170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","cleopatra","Knowable Facts","Knowable ","media",20,0,FALSE,TRUE,"against",FALSE,80,100,20,"independent","con",NA,"4","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-0:TW-con-1","29"
"1.10170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","cloud","Knowable Facts","Knowable ","uni",10,20,TRUE,TRUE,"against",FALSE,10,20,10,"contested","pro","con","2","2",0.5,1,52.2119166666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-1:TW-pro-0:TW-con-0:TW-con-1","20"
"1.11209","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","dinosaurFossil","Knowable Eyewitness","Knowable ","uni",55,15,TRUE,FALSE,"for",TRUE,45,85,40,"independent","con",NA,"4","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","17"
"1.12186","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","dogsOrCats","Unknowable Preference","Unknowable","uni",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"dependent","pro",NA,"1","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","22"
"1.13173","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","duckQuack","Knowable Facts","Knowable ","uni",8,60,TRUE,TRUE,"against",TRUE,8,60,52,"independent","pro",NA,"4","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","0"
"1.14170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","ducks","Knowable Eyewitness","Knowable ","media",75,25,FALSE,FALSE,"for",TRUE,75,25,-50,"contested","pro","con","2","2",0.5,0.75,52.2119166666667,"disagrees:disagrees:disagrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-0:TW-pro-1","7"
"1.15170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","eiffelTower","Knowable Facts","Knowable ","media",60,75,FALSE,FALSE,"for",FALSE,60,75,15,"independent","pro",NA,"4","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","10"
"1.16170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","elephantsEscape","Knowable Eyewitness","Knowable ","media",45,25,TRUE,TRUE,"against",FALSE,45,25,-20,"contested","pro","con","2","2",0.5,1,52.2119166666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-1:TW-pro-0:TW-con-0","11"
"1.17170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","enormousPearl","Knowable Eyewitness","Knowable ","uni",40,15,TRUE,TRUE,"against",FALSE,40,15,-25,"contested","pro","con","2","2",0.5,1,52.2119166666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-1:TW-con-0","4"
"1.18170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","fishing","Unknowable Preference","Unknowable","media",65,70,TRUE,FALSE,"for",FALSE,35,30,-5,"independent","con",NA,"4","0",0.5,0.75,52.2119166666667,"disagrees:agrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","24"
"1.19170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","gmoCrops","Unknowable Expert","Unknowable","uni",90,95,FALSE,FALSE,"for",FALSE,90,95,5,"independent","pro",NA,"4","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","2"
"1.20170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","goNuclear","Unknowable Expert","Unknowable","uni",50,45,FALSE,FALSE,"equal",NA,50,45,-5,"contested","pro","con","2","2",0.5,1,52.2119166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-0:TW-con-0:TW-pro-1","25"
"1.21209","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","greenSpaces","Unknowable Expert","Unknowable","uni",85,100,FALSE,FALSE,"for",FALSE,85,100,15,"independent","pro",NA,"4","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-2:TW-pro-1","6"
"1.22186","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","hardLabour","Unknowable Preference","Unknowable","uni",55,65,FALSE,FALSE,"for",FALSE,55,65,10,"dependent","pro",NA,"1","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","23"
"1.23173","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","honey","Knowable Facts","Knowable ","uni",20,40,TRUE,TRUE,"against",FALSE,20,40,20,"independent","pro",NA,"4","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","5"
"1.24170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","mathematicsSolve","Knowable Eyewitness","Knowable ","media",65,50,FALSE,FALSE,"for",FALSE,65,50,-15,"contested","pro","con","2","2",0.5,1,52.2119166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","28"
"1.25170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","narcissism","Unknowable Expert","Unknowable","media",95,90,FALSE,FALSE,"for",FALSE,95,90,-5,"contested","pro","con","2","2",0.5,1,52.2119166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-0:TW-con-0:TW-pro-1","14"
"1.26170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","rescueMission","Knowable Eyewitness","Knowable ","media",65,60,TRUE,FALSE,"for",FALSE,35,40,5,"dependent","con",NA,"1","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","21"
"1.27170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","schoolUniforms","Unknowable Preference","Unknowable","uni",40,65,TRUE,TRUE,"against",TRUE,40,65,25,"dependent","pro",NA,"1","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-2:TW-pro-0","1"
"1.28170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","socialPublishers","Unknowable Preference","Unknowable","uni",15,100,TRUE,TRUE,"against",TRUE,15,100,85,"dependent","pro",NA,"1","0",0.5,1,52.2119166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-1:TW-pro-0","3"
"1.29170","1","3b68ea0d-2199-4578-b399-587e89b50ddd","1","A","youtubeVideo","Knowable Facts","Knowable ","media",65,30,TRUE,FALSE,"for",TRUE,35,70,35,"dependent","con",NA,"1","0",0.5,1,52.2119166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","12"
