"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"188","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",60,60,FALSE,FALSE,"for",FALSE,60,60,0,"contested","pro","con","2","2",0.5,1,41.2197666666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-0:TW-pro-1:TW-con-1","23"
"1.1303","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","dozen","Knowable Facts","Knowable ","media",0,0,TRUE,TRUE,"against",FALSE,0,0,0,"contested","pro","con","2","2",0.5,1,41.2197666666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","0"
"1.2303","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","jellyfish","Knowable Facts","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","pro",NA,"1","0",0.5,1,41.2197666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","26"
"1.388","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,41.2197666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","18"
"1.488","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","loudestShout","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","con",NA,"4","0",0.5,1,41.2197666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","19"
"1.588","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","militaryService","Unknowable Preference","Unknowable","media",0,0,TRUE,TRUE,"against",FALSE,0,0,0,"dependent","pro",NA,"1","0",0.5,1,41.2197666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","1"
"1.688","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","minorEarthquake","Knowable Eyewitness",NA,"media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,41.2197666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-0:TW-con-1:TW-pro-1","7"
"1.788","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","nerd","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","con",NA,"4","0",0.5,1,41.2197666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-2:TW-con-1","6"
"1.888","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","noSmoking","Unknowable Preference","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,41.2197666666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","15"
"1.988","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","oldestTree","Knowable Eyewitness",NA,"media",50,55,FALSE,FALSE,"equal",NA,50,45,-5,"dependent","con",NA,"1","0",0.5,0,41.2197666666667,"agrees:agrees:agrees:agrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","22"
"1.1088","58","943ca575-7a7a-451a-ae2c-246d1d70e634","1","B","onlineLearning","Unknowable Expert","Unknowable","media",45,45,TRUE,TRUE,"against",FALSE,45,45,0,"contested","pro","con","2","2",0.5,1,41.2197666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","11"
