"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"152","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","aiBan","Unknowable Expert","Unknowable","uni",9,6,TRUE,TRUE,"against",FALSE,9,6,-3,"contested","pro","con","2","2",0.5,1,54.2982,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-1:TW-pro-0","12"
"1.1182","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","avocado","Unknowable Expert","Unknowable","media",60,80,FALSE,FALSE,"for",FALSE,60,80,20,"dependent","pro",NA,"1","0",0.5,1,54.2982,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","10"
"1.2182","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","bank","Knowable Facts","Knowable ","media",35,65,TRUE,TRUE,"against",TRUE,35,65,30,"dependent","pro",NA,"1","0",0.5,1,54.2982,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","25"
"1.352","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","beautyPageants","Unknowable Preference","Unknowable","media",31,13,FALSE,TRUE,"against",FALSE,69,87,18,"independent","con",NA,"4","0",0.5,1,54.2982,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","1"
"1.452","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","books","Unknowable Preference","Unknowable","media",45,60,FALSE,TRUE,"against",TRUE,55,40,-15,"dependent","con",NA,"1","0",0.5,1,54.2982,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","27"
"1.552","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","burningBuilding","Knowable Eye witness","Knowable ","media",10,5,FALSE,TRUE,"against",FALSE,90,95,5,"dependent","con",NA,"1","0",0.5,1,54.2982,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","5"
"1.652","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","chameleons","Knowable Facts","Knowable ","uni",60,45,FALSE,FALSE,"for",TRUE,60,45,-15,"contested","pro","con","2","2",0.5,1,54.2982,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-1:TW-con-0:TW-pro-0","29"
"1.752","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","chessGrandmaster","Knowable Eye witness","Knowable ","uni",70,10,TRUE,FALSE,"for",TRUE,30,90,60,"independent","con",NA,"4","0",0.5,1,54.2982,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","28"
"1.852","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","cleanCoal","Unknowable Expert","Unknowable","uni",30,75,TRUE,TRUE,"against",TRUE,30,75,45,"independent","pro",NA,"4","0",0.5,1,54.2982,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-3:TW-pro-2:TW-pro-1","15"
"1.952","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","cleopatra","Knowable Facts","Knowable ","media",80,95,FALSE,FALSE,"for",FALSE,80,95,15,"independent","pro",NA,"4","0",0.5,1,54.2982,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","18"
"1.1052","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","cloud","Knowable Facts","Knowable ","uni",75,70,FALSE,FALSE,"for",FALSE,75,70,-5,"contested","pro","con","2","2",0.5,1,54.2982,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","26"
"1.1183","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","dinosaurFossil","Knowable Eye witness","Knowable ","uni",71,95,FALSE,FALSE,"for",FALSE,71,95,24,"independent","pro",NA,"4","0",0.5,1,54.2982,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-0:TW-pro-3","7"
"1.1254","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","dogsOrCats","Unknowable Preference","Unknowable","uni",50,45,FALSE,FALSE,"equal",NA,50,55,5,"dependent","con",NA,"1","0",0.5,1,54.2982,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-2:TW-con-0","16"
"1.1352","40","9200d694-0d61-4598-b134-b3f1706dbc19","2","B","duckQuack","Knowable Facts","Knowable ","uni",70,73,FALSE,FALSE,"for",FALSE,70,73,3,"contested","pro","con","2","2",0.5,1,54.2982,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","22"
