"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"114","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",62,47,TRUE,FALSE,"for",TRUE,38,53,15,"independent","con",NA,"4","0",0.5,1,60.3948,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-0:TW-con-1","2"
"1.180","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","dozen","Knowable Facts","Knowable ","media",53,84,FALSE,FALSE,"for",FALSE,53,84,31,"dependent","pro",NA,"1","0",0.5,1,60.3948,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-0:TW-pro-3","25"
"1.280","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","jellyfish","Knowable Facts","Knowable ","uni",58,21,TRUE,FALSE,"for",TRUE,42,79,37,"dependent","con",NA,"1","0",0.5,1,60.3948,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-1:TW-con-3","5"
"1.314","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",64,20,TRUE,FALSE,"for",TRUE,36,80,44,"independent","con",NA,"4","0",0.5,1,60.3948,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","18"
"1.414","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","loudestShout","Knowable Facts","Knowable ","media",78,98,FALSE,FALSE,"for",FALSE,78,98,20,"dependent","pro",NA,"1","0",0.5,1,60.3948,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","4"
"1.514","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","militaryService","Unknowable Preference","Unknowable","media",25,15,FALSE,TRUE,"against",FALSE,75,85,10,"independent","con",NA,"4","0",0.5,1,60.3948,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","16"
"1.614","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","minorEarthquake","Knowable Eyewitness","Knowable ","media",58,7,TRUE,FALSE,"for",TRUE,42,93,51,"dependent","con",NA,"1","0",0.5,1,60.3948,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","14"
"1.714","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","nerd","Knowable Facts","Knowable ","media",88,89,FALSE,FALSE,"for",FALSE,88,89,1,"contested","pro","con","2","2",0.5,1,60.3948,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","3"
"1.814","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","noSmoking","Unknowable Preference","Unknowable","media",83,98,FALSE,FALSE,"for",FALSE,83,98,15,"independent","pro",NA,"4","0",0.5,1,60.3948,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","12"
"1.914","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","oldestTree","Knowable Eyewitness","Knowable ","media",45,88,TRUE,TRUE,"against",TRUE,45,88,43,"dependent","pro",NA,"1","0",0.5,1,60.3948,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","26"
"1.1014","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","onlineLearning","Unknowable Expert","Unknowable","media",21,18,FALSE,TRUE,"against",FALSE,79,82,3,"independent","con",NA,"4","0",0.5,0.75,60.3948,"disagrees:disagrees:disagrees:agrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","21"
"1.1118","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","paintingFound","Knowable Eyewitness","Knowable ","media",58,62,FALSE,FALSE,"for",FALSE,58,62,4,"contested","pro","con","2","2",0.5,1,60.3948,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-1:TW-con-0","9"
"1.1216","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","plastic","Unknowable Preference","Unknowable","uni",78,88,FALSE,FALSE,"for",FALSE,78,88,10,"dependent","pro",NA,"1","0",0.5,1,60.3948,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","11"
"1.1314","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","pumpkin","Knowable Eyewitness","Knowable ","media",66,91,FALSE,FALSE,"for",FALSE,66,91,25,"independent","pro",NA,"4","0",0.5,1,60.3948,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","8"
"1.1414","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","readingFiction","Unknowable Expert","Unknowable","uni",68,76,FALSE,FALSE,"for",FALSE,68,76,8,"contested","pro","con","2","2",0.5,1,60.3948,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-1:TW-con-0:TW-pro-0","1"
"1.1514","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","regulateCrypto","Unknowable Expert","Unknowable","uni",62,81,FALSE,FALSE,"for",FALSE,62,81,19,"dependent","pro",NA,"1","0",0.5,1,60.3948,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","23"
"1.1614","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","returnTheLoot","Unknowable Preference","Unknowable","media",33,20,TRUE,TRUE,"against",FALSE,33,20,-13,"contested","pro","con","2","2",0.5,0.75,60.3948,"disagrees:agrees:disagrees:disagrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","28"
"1.1714","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","security","Unknowable Expert","Unknowable","media",72,30,FALSE,FALSE,"for",TRUE,72,30,-42,"contested","pro","con","2","2",0.5,1,60.3948,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-0:TW-con-1:TW-pro-0","10"
"1.1814","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","shortestWar","Knowable Facts","Knowable ","media",91,62,FALSE,FALSE,"for",FALSE,91,62,-29,"contested","pro","con","2","2",0.5,1,60.3948,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","0"
"1.1914","12","2a0cb26b-ef75-4315-8c67-a8d24bd18eb5","1","B","sinkhole","Knowable Eyewitness","Knowable ","media",61,9,TRUE,FALSE,"for",TRUE,39,91,52,"dependent","con",NA,"1","0",0.5,1,60.3948,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","6"
