"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"140","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",60,60,FALSE,FALSE,"for",FALSE,60,60,0,"contested","pro","con","2","2",0.5,1,69.2036166666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","3"
"1.1158","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","dozen","Knowable Facts","Knowable ","media",15,0,FALSE,TRUE,"against",FALSE,85,100,15,"dependent","con",NA,"1","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","21"
"1.2158","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","jellyfish","Knowable Facts","Knowable ","uni",65,40,TRUE,FALSE,"for",TRUE,35,60,25,"independent","con",NA,"4","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","15"
"1.340","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",15,15,TRUE,TRUE,"against",FALSE,15,15,0,"independent","pro",NA,"4","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","19"
"1.440","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","loudestShout","Knowable Facts","Knowable ","media",65,70,FALSE,FALSE,"for",FALSE,65,70,5,"dependent","pro",NA,"1","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","24"
"1.540","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","militaryService","Unknowable Preference","Unknowable","media",30,40,TRUE,TRUE,"against",FALSE,30,40,10,"dependent","pro",NA,"1","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","5"
"1.640","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","minorEarthquake","Knowable Eyewitness","Knowable ","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"contested","pro","con","2","2",0.5,1,69.2036166666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","13"
"1.740","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","nerd","Knowable Facts","Knowable ","media",30,55,TRUE,TRUE,"against",TRUE,30,55,25,"independent","pro",NA,"4","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-3:TW-pro-1","17"
"1.840","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","noSmoking","Unknowable Preference","Unknowable","media",20,20,FALSE,TRUE,"against",FALSE,80,80,0,"dependent","con",NA,"1","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","2"
"1.940","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","oldestTree","Knowable Eyewitness","Knowable ","media",50,60,FALSE,FALSE,"equal",NA,50,40,-10,"independent","con",NA,"4","0",0.5,0.25,69.2036166666667,"agrees:agrees:disagrees:agrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","11"
"1.1040","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","onlineLearning","Unknowable Expert","Unknowable","media",40,50,TRUE,TRUE,"against",FALSE,40,50,10,"contested","pro","con","2","2",0.5,1,69.2036166666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","28"
"1.1159","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","paintingFound","Knowable Eyewitness","Knowable ","media",50,40,FALSE,FALSE,"equal",NA,50,40,-10,"contested","pro","con","2","2",0.5,1,69.2036166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","10"
"1.1242","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","plastic","Unknowable Preference","Unknowable","uni",70,50,TRUE,FALSE,"for",FALSE,30,50,20,"dependent","con",NA,"1","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-1:TW-con-2","1"
"1.1340","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","pumpkin","Knowable Eyewitness","Knowable ","media",40,35,TRUE,TRUE,"against",FALSE,40,35,-5,"contested","pro","con","2","2",0.5,1,69.2036166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-0:TW-con-0:TW-pro-1","12"
"1.1440","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","readingFiction","Unknowable Expert","Unknowable","uni",75,75,FALSE,FALSE,"for",FALSE,75,75,0,"contested","pro","con","2","2",0.5,1,69.2036166666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-0:TW-pro-1","7"
"1.1540","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","regulateCrypto","Unknowable Expert","Unknowable","uni",30,30,TRUE,TRUE,"against",FALSE,30,30,0,"independent","pro",NA,"4","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","8"
"1.1640","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","returnTheLoot","Unknowable Preference","Unknowable","media",10,5,TRUE,TRUE,"against",FALSE,10,5,-5,"contested","pro","con","2","2",0.5,1,69.2036166666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-1:TW-pro-0:TW-con-0","18"
"1.1740","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","security","Unknowable Expert","Unknowable","media",40,40,TRUE,TRUE,"against",FALSE,40,40,0,"contested","pro","con","2","2",0.5,1,69.2036166666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-0:TW-pro-1","29"
"1.1840","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","shortestWar","Knowable Facts","Knowable ","media",70,60,TRUE,FALSE,"for",FALSE,30,40,10,"dependent","con",NA,"1","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","4"
"1.1940","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","sinkhole","Knowable Eyewitness","Knowable ","media",65,70,FALSE,FALSE,"for",FALSE,65,70,5,"dependent","pro",NA,"1","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","23"
"1.2040","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","spaceEx","Unknowable Preference","Unknowable","uni",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"contested","pro","con","2","2",0.5,1,69.2036166666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-1:TW-pro-1:TW-con-0","20"
"1.2159","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","superPower","Unknowable Preference","Unknowable","media",10,15,TRUE,TRUE,"against",FALSE,10,15,5,"independent","pro",NA,"4","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-1:TW-pro-3","6"
"1.2242","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","tourism","Unknowable Expert","Unknowable","media",100,70,TRUE,FALSE,"for",FALSE,0,30,30,"independent","con",NA,"4","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","22"
"1.2340","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","transportation","Unknowable Expert","Unknowable","uni",85,70,TRUE,FALSE,"for",FALSE,15,30,15,"independent","con",NA,"4","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-3:TW-con-1","0"
"1.2440","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","venus","Knowable Facts","Knowable ","uni",70,80,FALSE,FALSE,"for",FALSE,70,80,10,"dependent","pro",NA,"1","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-3:TW-pro-2:TW-pro-1","25"
"1.2540","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","votingAge","Unknowable Preference","Unknowable","uni",10,0,FALSE,TRUE,"against",FALSE,90,100,10,"independent","con",NA,"4","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-3:TW-con-0","9"
"1.2640","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","warArtifact","Knowable Eyewitness","Knowable ","uni",40,40,TRUE,TRUE,"against",FALSE,40,40,0,"contested","pro","con","2","2",0.5,1,69.2036166666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-0:TW-pro-1:TW-con-1","16"
"1.2740","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","winningCookies","Knowable Eyewitness","Knowable ","media",40,30,FALSE,TRUE,"against",FALSE,60,70,10,"dependent","con",NA,"1","0",0.5,1,69.2036166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","27"
"1.2840","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","workFromHome","Unknowable Expert","Unknowable","uni",35,40,TRUE,TRUE,"against",FALSE,35,40,5,"dependent","pro",NA,"1","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","14"
"1.2940","31","86235cba-ce72-469a-b551-01b2569f4c70","1","B","writeOrType","Unknowable Expert","Unknowable","media",20,20,TRUE,TRUE,"against",FALSE,20,20,0,"independent","pro",NA,"4","0",0.5,1,69.2036166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","26"
"1189","31","86235cba-ce72-469a-b551-01b2569f4c70","2","B","aiBan","Unknowable Expert","Unknowable","uni",40,40,TRUE,TRUE,"against",FALSE,40,40,0,"contested","pro","con","2","2",0.5,1,78.5663666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-1:TW-pro-1:TW-con-0","20"
"1.11031","31","86235cba-ce72-469a-b551-01b2569f4c70","2","B","avocado","Unknowable Expert","Unknowable","media",60,40,FALSE,FALSE,"for",TRUE,60,40,-20,"contested","pro","con","2","2",0.5,1,78.5663666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","12"
"1.21031","31","86235cba-ce72-469a-b551-01b2569f4c70","2","B","bank","Knowable Facts","Knowable ","media",60,40,TRUE,FALSE,"for",TRUE,40,60,20,"independent","con",NA,"4","0",0.5,1,78.5663666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-1:TW-con-3","17"
"1.3189","31","86235cba-ce72-469a-b551-01b2569f4c70","2","B","beautyPageants","Unknowable Preference","Unknowable","media",90,90,FALSE,FALSE,"for",FALSE,90,90,0,"dependent","pro",NA,"1","0",0.5,1,78.5663666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","1"
