"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"1129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","aiBan","Unknowable Expert","Unknowable","uni",84,87,FALSE,FALSE,"for",FALSE,84,87,3,"dependent","pro",NA,"1","0",0.5,1,51.4698666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","22"
"1.1701","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","avocado","Unknowable Expert","Unknowable","media",50,36,FALSE,FALSE,"equal",NA,50,64,14,"independent","con",NA,"4","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-2:TW-con-3","23"
"1.2701","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","bank","Knowable Facts","Knowable ","media",64,68,FALSE,FALSE,"for",FALSE,64,68,4,"contested","pro","con","2","2",0.5,1,51.4698666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","16"
"1.3129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","beautyPageants","Unknowable Preference","Unknowable","media",22,16,TRUE,TRUE,"against",FALSE,22,16,-6,"contested","pro","con","2","2",0.5,0.75,51.4698666666667,"agrees:agrees:disagrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-con-1:TW-con-0","18"
"1.4129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","books","Unknowable Preference","Unknowable","media",22,18,TRUE,TRUE,"against",FALSE,22,18,-4,"contested","pro","con","2","2",0.5,1,51.4698666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","1"
"1.5129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","burningBuilding","Knowable Eyewitness",NA,"media",69,78,FALSE,FALSE,"for",FALSE,69,78,9,"independent","pro",NA,"4","0",0.5,1,51.4698666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","20"
"1.6129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","chameleons","Knowable Facts","Knowable ","uni",39,9,FALSE,TRUE,"against",FALSE,61,91,30,"dependent","con",NA,"1","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","2"
"1.7129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","chessGrandmaster","Knowable Eyewitness",NA,"uni",62,50,FALSE,FALSE,"for",FALSE,62,50,-12,"contested","pro","con","2","2",0.5,1,51.4698666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","27"
"1.8129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","cleanCoal","Unknowable Expert","Unknowable","uni",70,31,TRUE,FALSE,"for",TRUE,30,69,39,"independent","con",NA,"4","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","7"
"1.9129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","cleopatra","Knowable Facts","Knowable ","media",32,50,TRUE,TRUE,"against",FALSE,32,50,18,"contested","pro","con","2","2",0.5,1,51.4698666666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-0:TW-pro-1","11"
"1.10129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","cloud","Knowable Facts","Knowable ","uni",69,81,FALSE,FALSE,"for",FALSE,69,81,12,"dependent","pro",NA,"1","0",0.5,1,51.4698666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","0"
"1.11168","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","dinosaurFossil","Knowable Eyewitness",NA,"uni",61,43,TRUE,FALSE,"for",TRUE,39,57,18,"dependent","con",NA,"1","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","3"
"1.12145","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","dogsOrCats","Unknowable Preference","Unknowable","uni",51,53,TRUE,FALSE,"for",FALSE,49,47,-2,"dependent","con",NA,"1","0",0.5,0.5,51.4698666666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-3:TW-con-2:TW-con-1","21"
"1.13132","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","duckQuack","Knowable Facts","Knowable ","uni",19,9,FALSE,TRUE,"against",FALSE,81,91,10,"independent","con",NA,"4","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","12"
"1.14129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","ducks","Knowable Eyewitness",NA,"media",66,20,TRUE,FALSE,"for",TRUE,34,80,46,"independent","con",NA,"4","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-2:TW-con-1","13"
"1.15129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","eiffelTower","Knowable Facts","Knowable ","media",25,13,FALSE,TRUE,"against",FALSE,75,87,12,"dependent","con",NA,"1","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-2:TW-con-3","10"
"1.16129","71","e8f120b1-dfb2-43bd-a255-e1bde49f05c3","1","A","elephantsEscape","Knowable Eyewitness",NA,"media",60,20,TRUE,FALSE,"for",TRUE,40,80,40,"dependent","con",NA,"1","0",0.5,1,51.4698666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","5"
