"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"1124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"dependent","pro",NA,"1","0",0.5,1,50.2352333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","27"
"1.1606","70","707402a2-b0c4-4169-9333-40d277625865","1","B","dozen","Knowable Facts","Knowable ","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"dependent","pro",NA,"1","0",0.5,1,50.2352333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","28"
"1.2606","70","707402a2-b0c4-4169-9333-40d277625865","1","B","jellyfish","Knowable Facts","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,50.2352333333333,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-1:TW-pro-1:TW-con-0","14"
"1.3124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",25,23,TRUE,TRUE,"against",FALSE,25,23,-2,"contested","pro","con","2","2",0.5,1,50.2352333333333,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-0:TW-pro-0:TW-con-1","17"
"1.4124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","loudestShout","Knowable Facts","Knowable ","media",79,23,TRUE,FALSE,"for",TRUE,21,77,56,"dependent","con",NA,"1","0",0.5,1,50.2352333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","6"
"1.5124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","militaryService","Unknowable Preference","Unknowable","media",75,85,FALSE,FALSE,"for",FALSE,75,85,10,"contested","pro","con","2","2",0.5,0.75,50.2352333333333,"agrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-0:TW-pro-1","4"
"1.6124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","minorEarthquake","Knowable Eyewitness","Knowable ","media",30,7,FALSE,TRUE,"against",FALSE,70,93,23,"dependent","con",NA,"1","0",0.5,1,50.2352333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","1"
"1.7124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","nerd","Knowable Facts","Knowable ","media",91,50,FALSE,FALSE,"for",FALSE,91,50,-41,"contested","pro","con","2","2",0.5,1,50.2352333333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","24"
"1.8124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","noSmoking","Unknowable Preference","Unknowable","media",80,100,FALSE,FALSE,"for",FALSE,80,100,20,"independent","pro",NA,"4","0",0.5,1,50.2352333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-3:TW-pro-2:TW-pro-1","10"
"1.9124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","oldestTree","Knowable Eyewitness","Knowable ","media",50,39,FALSE,FALSE,"equal",NA,50,61,11,"independent","con",NA,"4","0",0.5,0.5,50.2352333333333,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","29"
"1.10124","70","707402a2-b0c4-4169-9333-40d277625865","1","B","onlineLearning","Unknowable Expert","Unknowable","media",73,68,FALSE,FALSE,"for",FALSE,73,68,-5,"contested","pro","con","2","2",0.5,0.75,50.2352333333333,"disagrees:disagrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","7"
"1.11163","70","707402a2-b0c4-4169-9333-40d277625865","1","B","paintingFound","Knowable Eyewitness","Knowable ","media",6,67,TRUE,TRUE,"against",TRUE,6,67,61,"independent","pro",NA,"4","0",0.5,1,50.2352333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","23"
