"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"111","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","artsAndCulture","Unknowable Preference","Unknowable","uni",86,75,TRUE,FALSE,"for",FALSE,14,25,11,"independent","con",NA,"4","0",0.5,1,21.28295,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-1:TW-con-3","25"
"1.150","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","dozen","Knowable Facts","Knowable ","media",80,84,FALSE,FALSE,"for",FALSE,80,84,4,"independent","pro",NA,"4","0",0.5,1,21.28295,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","21"
"1.250","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","jellyfish","Knowable Facts","Knowable ","uni",73,80,FALSE,FALSE,"for",FALSE,73,80,7,"independent","pro",NA,"4","0",0.5,1,21.28295,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","11"
"1.311","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","longestWithoutSleep","Knowable Facts","Knowable ","media",70,53,FALSE,FALSE,"for",FALSE,70,53,-17,"contested","pro","con","2","2",0.5,1,21.28295,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","10"
"1.411","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","loudestShout","Knowable Facts","Knowable ","media",23,8,FALSE,TRUE,"against",FALSE,77,92,15,"independent","con",NA,"4","0",0.5,1,21.28295,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-2:TW-con-0","17"
"1.511","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","militaryService","Unknowable Preference","Unknowable","media",85,80,FALSE,FALSE,"for",FALSE,85,80,-5,"dependent","pro",NA,"1","0",0.5,1,21.28295,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","6"
"1.611","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","minorEarthquake","Knowable Eyewitness",NA,"media",79,62,FALSE,FALSE,"for",FALSE,79,62,-17,"contested","pro","con","2","2",0.5,1,21.28295,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-1:TW-pro-0","22"
"1.711","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","nerd","Knowable Facts","Knowable ","media",77,49,FALSE,FALSE,"for",TRUE,77,49,-28,"contested","pro","con","2","2",0.5,1,21.28295,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-0:TW-pro-0:TW-con-1","2"
"1.811","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","noSmoking","Unknowable Preference","Unknowable","media",68,89,FALSE,FALSE,"for",FALSE,68,89,21,"dependent","pro",NA,"1","0",0.5,1,21.28295,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","13"
"1.911","9","079354f9-f3c8-4a6f-a6f6-047178c6c07f","2","A","oldestTree","Knowable Eyewitness",NA,"media",49,77,TRUE,TRUE,"against",TRUE,49,77,28,"independent","pro",NA,"4","0",0.5,1,21.28295,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","5"
