"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"166","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","aiBan","Unknowable Expert","Unknowable","uni",40,0,TRUE,TRUE,"against",FALSE,40,0,-40,"dependent","pro",NA,"1","0",0.5,0,80.2241666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-0:TW-pro-2","11"
"1.1205","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","avocado","Unknowable Expert","Unknowable","media",68,37,TRUE,FALSE,"for",TRUE,32,63,31,"dependent","con",NA,"1","0",0.5,1,80.2241666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","0"
"1.2205","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","bank","Knowable Facts","Knowable ","media",50,60,FALSE,FALSE,"equal",NA,50,60,10,"independent","pro",NA,"4","0",0.5,1,80.2241666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","17"
"1.366","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","beautyPageants","Unknowable Preference","Unknowable","media",40,40,TRUE,TRUE,"against",FALSE,40,40,0,"independent","pro",NA,"4","0",0.5,1,80.2241666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-3:TW-pro-1","22"
"1.466","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","books","Unknowable Preference","Unknowable","media",70,70,TRUE,FALSE,"for",FALSE,30,30,0,"dependent","con",NA,"1","0",0.5,1,80.2241666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-2:TW-con-1","21"
"1.566","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","burningBuilding","Knowable Eyewitness","Knowable ","media",50,70,FALSE,FALSE,"equal",NA,50,70,20,"independent","pro",NA,"4","0",0.5,1,80.2241666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","20"
"1.666","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","chameleons","Knowable Facts","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,80.2241666666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","14"
"1.766","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","chessGrandmaster","Knowable Eyewitness","Knowable ","uni",50,30,FALSE,FALSE,"equal",NA,50,70,20,"independent","con",NA,"4","0",0.5,1,80.2241666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-0:TW-con-1","5"
"1.866","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","cleanCoal","Unknowable Expert","Unknowable","uni",60,70,FALSE,FALSE,"for",FALSE,60,70,10,"dependent","pro",NA,"1","0",0.5,1,80.2241666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","18"
"1.966","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","cleopatra","Knowable Facts","Knowable ","media",50,0,FALSE,FALSE,"equal",NA,50,100,50,"dependent","con",NA,"1","0",0.5,1,80.2241666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-1:TW-con-3","7"
"1.1066","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","cloud","Knowable Facts","Knowable ","uni",30,0,FALSE,TRUE,"against",FALSE,70,100,30,"independent","con",NA,"4","0",0.5,1,80.2241666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-1:TW-con-3","10"
"1.11105","46","a2d8b897-d021-4f7e-ab16-39020de62814","2","B","dinosaurFossil","Knowable Eyewitness","Knowable ","uni",60,0,TRUE,FALSE,"for",TRUE,40,100,60,"dependent","con",NA,"1","0",0.5,1,80.2241666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-1:TW-con-3","15"
