"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"14","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","aiBan","Unknowable Expert","Unknowable","uni",60,40,TRUE,FALSE,"for",TRUE,40,60,20,"independent","con",NA,"4","0",0.5,1,25.1234333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","24"
"1.116","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","avocado","Unknowable Expert","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,25.1234333333333,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","5"
"1.216","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","bank","Knowable Facts","Knowable ","media",60,70,FALSE,FALSE,"for",FALSE,60,70,10,"dependent","pro",NA,"1","0",0.5,1,25.1234333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","25"
"1.34","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","beautyPageants","Unknowable Preference","Unknowable","media",50,55,FALSE,FALSE,"equal",NA,50,55,5,"independent","pro",NA,"4","0",0.5,1,25.1234333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-3:TW-pro-2","20"
"1.44","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","books","Unknowable Preference","Unknowable","media",60,50,TRUE,FALSE,"for",FALSE,40,50,10,"independent","con",NA,"4","0",0.5,1,25.1234333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","28"
"1.54","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","burningBuilding","Knowable Eyewitness","Knowable ","media",50,40,FALSE,FALSE,"equal",NA,50,60,10,"dependent","con",NA,"1","0",0.5,1,25.1234333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-3:TW-con-0","13"
"1.64","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","chameleons","Knowable Facts","Knowable ","uni",70,50,FALSE,FALSE,"for",FALSE,70,50,-20,"contested","pro","con","2","2",0.5,1,25.1234333333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-0:TW-pro-1:TW-con-1","27"
"1.74","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","chessGrandmaster","Knowable Eyewitness","Knowable ","uni",60,50,FALSE,FALSE,"for",FALSE,60,50,-10,"contested","pro","con","2","2",0.5,0.75,25.1234333333333,"agrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-1:TW-pro-0","2"
"1.84","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","cleanCoal","Unknowable Expert","Unknowable","uni",30,40,TRUE,TRUE,"against",FALSE,30,40,10,"independent","pro",NA,"4","0",0.5,1,25.1234333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","29"
"1.94","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","cleopatra","Knowable Facts","Knowable ","media",55,25,TRUE,FALSE,"for",TRUE,45,75,30,"independent","con",NA,"4","0",0.5,1,25.1234333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","18"
"1.104","4","e1aefbc7-21d1-4bac-b355-8befe79d1a7e","1","A","cloud","Knowable Facts","Knowable ","uni",50,25,FALSE,FALSE,"equal",NA,50,75,25,"dependent","con",NA,"1","0",0.5,1,25.1234333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-1:TW-con-2","1"
