"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"1147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","aiBan","Unknowable Expert","Unknowable","uni",41,41,FALSE,TRUE,"against",FALSE,59,59,0,"independent","con",NA,"4","0",0.5,1,26.6551333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","0"
"1.1809","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","avocado","Unknowable Expert","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,26.6551333333333,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-0:TW-con-1:TW-pro-0","9"
"1.2809","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","bank","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,26.6551333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","20"
"1.3147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","beautyPageants","Unknowable Preference","Unknowable","media",45,45,TRUE,TRUE,"against",FALSE,45,45,0,"contested","pro","con","2","2",0.5,1,26.6551333333333,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","5"
"1.4147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","books","Unknowable Preference","Unknowable","media",57,57,FALSE,FALSE,"for",FALSE,57,57,0,"contested","pro","con","2","2",0.5,1,26.6551333333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-1:TW-pro-0:TW-con-0","7"
"1.5147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","burningBuilding","Knowable Eye witness","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","con",NA,"4","0",0.5,1,26.6551333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","4"
"1.6147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","chameleons","Knowable Facts","Knowable ","uni",50,63,FALSE,FALSE,"equal",NA,50,63,13,"independent","pro",NA,"4","0",0.5,1,26.6551333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-2:TW-pro-1","28"
"1.7147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","chessGrandmaster","Knowable Eye witness","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","con",NA,"4","0",0.5,1,26.6551333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","8"
"1.8147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","cleanCoal","Unknowable Expert","Unknowable","uni",59,55,TRUE,FALSE,"for",FALSE,41,45,4,"dependent","con",NA,"1","0",0.5,1,26.6551333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","24"
"1.9147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","cleopatra","Knowable Facts","Knowable ","media",81,81,FALSE,FALSE,"for",FALSE,81,81,0,"independent","pro",NA,"4","0",0.5,1,26.6551333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-1:TW-pro-3","18"
"1.10147","73","7c6f27a0-542f-444c-921f-ada26792f9ca","2","B","cloud","Knowable Facts","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,26.6551333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-3:TW-con-1","22"
