"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"167","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"dependent","pro",NA,"1","0",0.5,1,34.7438,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-3:TW-pro-1","29"
"1.1206","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","dozen","Knowable Facts","Knowable ","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"independent","pro",NA,"4","0",0.5,1,34.7438,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-3:TW-pro-1","17"
"1.2206","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","jellyfish","Knowable Facts","Knowable ","uni",50,100,FALSE,FALSE,"equal",NA,50,100,50,"independent","pro",NA,"4","0",0.5,1,34.7438,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-0:TW-pro-1","7"
"1.367","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",30,30,TRUE,TRUE,"against",FALSE,30,30,0,"contested","pro","con","2","2",0.5,1,34.7438,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","16"
"1.467","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","loudestShout","Knowable Facts","Knowable ","media",50,75,FALSE,FALSE,"equal",NA,50,75,25,"dependent","pro",NA,"1","0",0.5,1,34.7438,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-1:TW-pro-0","20"
"1.567","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","militaryService","Unknowable Preference","Unknowable","media",10,9,FALSE,TRUE,"against",FALSE,90,91,1,"dependent","con",NA,"1","0",0.5,1,34.7438,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","5"
"1.667","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","minorEarthquake","Knowable Eyewitness",NA,"media",50,95,FALSE,FALSE,"equal",NA,50,95,45,"dependent","pro",NA,"1","0",0.5,1,34.7438,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","2"
"1.767","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","nerd","Knowable Facts","Knowable ","media",50,89,FALSE,FALSE,"equal",NA,50,89,39,"dependent","pro",NA,"1","0",0.5,1,34.7438,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","22"
"1.867","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","noSmoking","Unknowable Preference","Unknowable","media",50,4,FALSE,FALSE,"equal",NA,50,4,-46,"contested","pro","con","2","2",0.5,1,34.7438,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","25"
"1.967","47","5b163280-51cb-4295-9a69-4a7e125e1091","1","B","oldestTree","Knowable Eyewitness",NA,"media",50,30,FALSE,FALSE,"equal",NA,50,70,20,"independent","con",NA,"4","0",0.5,1,34.7438,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","8"
