"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"1.101","2","d7914378-af84-41de-b912-927fb01397d6","1","B","onlineLearning","Unknowable Expert","Unknowable","media",40,70,TRUE,TRUE,"against",TRUE,40,70,30,"dependent","pro",NA,"1","0",0.5,1,51.7091166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-2:TW-pro-1","17"
"1.111","2","d7914378-af84-41de-b912-927fb01397d6","1","B","paintingFound","Knowable Eyewitness",NA,"media",49,10,FALSE,TRUE,"against",FALSE,51,90,39,"independent","con",NA,"4","0",0.5,1,51.7091166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-1:TW-con-2","28"
"1.121","2","d7914378-af84-41de-b912-927fb01397d6","1","B","plastic","Unknowable Preference","Unknowable","uni",60,50,FALSE,FALSE,"for",FALSE,60,50,-10,"contested","pro","con","2","2",0.5,1,51.7091166666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-1:TW-con-0","16"
"1.131","2","d7914378-af84-41de-b912-927fb01397d6","1","B","pumpkin","Knowable Eyewitness",NA,"media",16,0,TRUE,TRUE,"against",FALSE,16,0,-16,"contested","pro","con","2","2",0.5,1,51.7091166666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-1:TW-pro-0:TW-con-0","20"
"1.141","2","d7914378-af84-41de-b912-927fb01397d6","1","B","readingFiction","Unknowable Expert","Unknowable","uni",64,70,FALSE,FALSE,"for",FALSE,64,70,6,"independent","pro",NA,"4","0",0.5,1,51.7091166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-0:TW-pro-1","18"
"1.151","2","d7914378-af84-41de-b912-927fb01397d6","1","B","regulateCrypto","Unknowable Expert","Unknowable","uni",50,30,FALSE,FALSE,"equal",NA,50,70,20,"independent","con",NA,"4","0",0.5,1,51.7091166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","4"
"1.161","2","d7914378-af84-41de-b912-927fb01397d6","1","B","returnTheLoot","Unknowable Preference","Unknowable","media",85,85,TRUE,FALSE,"for",FALSE,15,15,0,"independent","con",NA,"4","0",0.5,0.75,51.7091166666667,"disagrees:disagrees:disagrees:agrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","1"
"1.171","2","d7914378-af84-41de-b912-927fb01397d6","1","B","security","Unknowable Expert","Unknowable","media",61,65,FALSE,FALSE,"for",FALSE,61,65,4,"dependent","pro",NA,"1","0",0.5,0.75,51.7091166666667,"agrees:disagrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","25"
"1.181","2","d7914378-af84-41de-b912-927fb01397d6","1","B","shortestWar","Knowable Facts","Knowable ","media",80,22,TRUE,FALSE,"for",TRUE,20,78,58,"dependent","con",NA,"1","0",0.5,1,51.7091166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-1:TW-con-3","10"
"1.191","2","d7914378-af84-41de-b912-927fb01397d6","1","B","sinkhole","Knowable Eyewitness",NA,"media",60,51,FALSE,FALSE,"for",FALSE,60,51,-9,"contested","pro","con","2","2",0.5,1,51.7091166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","6"
"1.201","2","d7914378-af84-41de-b912-927fb01397d6","1","B","spaceEx","Unknowable Preference","Unknowable","uni",74,76,FALSE,FALSE,"for",FALSE,74,76,2,"independent","pro",NA,"4","0",0.5,1,51.7091166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","19"
"1.211","2","d7914378-af84-41de-b912-927fb01397d6","1","B","superPower","Unknowable Preference","Unknowable","media",30,27,TRUE,TRUE,"against",FALSE,30,27,-3,"contested","pro","con","2","2",0.5,0.75,51.7091166666667,"agrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","22"
"1.221","2","d7914378-af84-41de-b912-927fb01397d6","1","B","tourism","Unknowable Expert","Unknowable","media",60,71,FALSE,FALSE,"for",FALSE,60,71,11,"dependent","pro",NA,"1","0",0.5,1,51.7091166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","12"
"1.231","2","d7914378-af84-41de-b912-927fb01397d6","1","B","transportation","Unknowable Expert","Unknowable","uni",90,50,TRUE,FALSE,"for",FALSE,10,50,40,"dependent","con",NA,"1","0",0.5,1,51.7091166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","3"
"1.241","2","d7914378-af84-41de-b912-927fb01397d6","1","B","venus","Knowable Facts","Knowable ","uni",10,10,TRUE,TRUE,"against",FALSE,10,10,0,"dependent","pro",NA,"1","0",0.5,1,51.7091166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-2:TW-pro-0","2"
"1.251","2","d7914378-af84-41de-b912-927fb01397d6","1","B","votingAge","Unknowable Preference","Unknowable","uni",100,100,TRUE,FALSE,"for",FALSE,0,0,0,"dependent","con",NA,"1","0",0.5,1,51.7091166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","5"
"1.261","2","d7914378-af84-41de-b912-927fb01397d6","1","B","warArtifact","Knowable Eyewitness",NA,"uni",60,40,FALSE,FALSE,"for",TRUE,60,40,-20,"contested","pro","con","2","2",0.5,1,51.7091166666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-1:TW-pro-0:TW-con-1:TW-con-0","27"
"1.271","2","d7914378-af84-41de-b912-927fb01397d6","1","B","winningCookies","Knowable Eyewitness",NA,"media",25,15,TRUE,TRUE,"against",FALSE,25,15,-10,"contested","pro","con","2","2",0.5,1,51.7091166666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","0"
"1.281","2","d7914378-af84-41de-b912-927fb01397d6","1","B","workFromHome","Unknowable Expert","Unknowable","uni",45,21,FALSE,TRUE,"against",FALSE,55,79,24,"independent","con",NA,"4","0",0.5,1,51.7091166666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-0:TW-con-2","26"
"1.291","2","d7914378-af84-41de-b912-927fb01397d6","1","B","writeOrType","Unknowable Expert","Unknowable","media",81,83,FALSE,FALSE,"for",FALSE,81,83,2,"independent","pro",NA,"4","0",0.5,1,51.7091166666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-2:TW-pro-0","21"
"156","2","d7914378-af84-41de-b912-927fb01397d6","2","B","aiBan","Unknowable Expert","Unknowable","uni",53,44,FALSE,FALSE,"for",TRUE,53,44,-9,"contested","pro","con","2","2",0.5,0.75,36.3142333333333,"disagrees:agrees:disagrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","15"
"1.1190","2","d7914378-af84-41de-b912-927fb01397d6","2","B","avocado","Unknowable Expert","Unknowable","media",71,49,TRUE,FALSE,"for",TRUE,29,51,22,"dependent","con",NA,"1","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","11"
"1.2190","2","d7914378-af84-41de-b912-927fb01397d6","2","B","bank","Knowable Facts","Knowable ","media",30,0,FALSE,TRUE,"against",FALSE,70,100,30,"independent","con",NA,"4","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","0"
"1.356","2","d7914378-af84-41de-b912-927fb01397d6","2","B","beautyPageants","Unknowable Preference","Unknowable","media",36,60,TRUE,TRUE,"against",TRUE,36,60,24,"dependent","pro",NA,"1","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-3:TW-pro-1:TW-pro-2","16"
"1.456","2","d7914378-af84-41de-b912-927fb01397d6","2","B","books","Unknowable Preference","Unknowable","media",76,50,TRUE,FALSE,"for",FALSE,24,50,26,"independent","con",NA,"4","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","23"
"1.556","2","d7914378-af84-41de-b912-927fb01397d6","2","B","burningBuilding","Knowable Eyewitness",NA,"media",71,50,FALSE,FALSE,"for",FALSE,71,50,-21,"contested","pro","con","2","2",0.5,1,36.3142333333333,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","9"
"1.656","2","d7914378-af84-41de-b912-927fb01397d6","2","B","chameleons","Knowable Facts","Knowable ","uni",30,100,TRUE,TRUE,"against",TRUE,30,100,70,"dependent","pro",NA,"1","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","21"
"1.756","2","d7914378-af84-41de-b912-927fb01397d6","2","B","chessGrandmaster","Knowable Eyewitness",NA,"uni",60,85,FALSE,FALSE,"for",FALSE,60,85,25,"independent","pro",NA,"4","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-0:TW-pro-2","1"
"1.856","2","d7914378-af84-41de-b912-927fb01397d6","2","B","cleanCoal","Unknowable Expert","Unknowable","uni",26,0,FALSE,TRUE,"against",FALSE,74,100,26,"dependent","con",NA,"1","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","13"
"1.956","2","d7914378-af84-41de-b912-927fb01397d6","2","B","cleopatra","Knowable Facts","Knowable ","media",0,0,TRUE,TRUE,"against",FALSE,0,0,0,"contested","pro","con","2","2",0.5,1,36.3142333333333,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","20"
"1.1056","2","d7914378-af84-41de-b912-927fb01397d6","2","B","cloud","Knowable Facts","Knowable ","uni",20,0,FALSE,TRUE,"against",FALSE,80,100,20,"independent","con",NA,"4","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","5"
"1.1191","2","d7914378-af84-41de-b912-927fb01397d6","2","B","dinosaurFossil","Knowable Eyewitness",NA,"uni",73,100,FALSE,FALSE,"for",FALSE,73,100,27,"independent","pro",NA,"4","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-2:TW-pro-1","24"
"1.1258","2","d7914378-af84-41de-b912-927fb01397d6","2","B","dogsOrCats","Unknowable Preference","Unknowable","uni",51,0,TRUE,FALSE,"for",TRUE,49,100,51,"dependent","con",NA,"1","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","8"
"1.1356","2","d7914378-af84-41de-b912-927fb01397d6","2","B","duckQuack","Knowable Facts","Knowable ","uni",0,0,FALSE,TRUE,"against",FALSE,100,100,0,"independent","con",NA,"4","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-0:TW-con-1","19"
"1.1456","2","d7914378-af84-41de-b912-927fb01397d6","2","B","ducks","Knowable Eyewitness",NA,"media",72,100,FALSE,FALSE,"for",FALSE,72,100,28,"dependent","pro",NA,"1","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","29"
"1.1556","2","d7914378-af84-41de-b912-927fb01397d6","2","B","eiffelTower","Knowable Facts","Knowable ","media",65,50,FALSE,FALSE,"for",FALSE,65,50,-15,"contested","pro","con","2","2",0.5,1,36.3142333333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","27"
"1.1656","2","d7914378-af84-41de-b912-927fb01397d6","2","B","elephantsEscape","Knowable Eyewitness",NA,"media",30,100,TRUE,TRUE,"against",TRUE,30,100,70,"dependent","pro",NA,"1","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-3:TW-pro-2","2"
"1.1756","2","d7914378-af84-41de-b912-927fb01397d6","2","B","enormousPearl","Knowable Eyewitness",NA,"uni",80,0,TRUE,FALSE,"for",TRUE,20,100,80,"independent","con",NA,"4","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-3:TW-con-1","18"
"1.1856","2","d7914378-af84-41de-b912-927fb01397d6","2","B","fishing","Unknowable Preference","Unknowable","media",80,15,TRUE,FALSE,"for",TRUE,20,85,65,"dependent","con",NA,"1","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","3"
"1.1956","2","d7914378-af84-41de-b912-927fb01397d6","2","B","gmoCrops","Unknowable Expert","Unknowable","uni",80,50,FALSE,FALSE,"for",FALSE,80,50,-30,"contested","pro","con","2","2",0.5,1,36.3142333333333,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-0:TW-pro-0:TW-con-1","4"
"1.2056","2","d7914378-af84-41de-b912-927fb01397d6","2","B","goNuclear","Unknowable Expert","Unknowable","uni",62,70,FALSE,FALSE,"for",FALSE,62,70,8,"contested","pro","con","2","2",0.5,0.75,36.3142333333333,"disagrees:agrees:agrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-pro-1:TW-con-1","17"
"1.2191","2","d7914378-af84-41de-b912-927fb01397d6","2","B","greenSpaces","Unknowable Expert","Unknowable","uni",35,35,FALSE,TRUE,"against",FALSE,65,65,0,"dependent","con",NA,"1","0",0.5,1,36.3142333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","6"
"1.2258","2","d7914378-af84-41de-b912-927fb01397d6","2","B","hardLabour","Unknowable Preference","Unknowable","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,36.3142333333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","14"
"1.2356","2","d7914378-af84-41de-b912-927fb01397d6","2","B","honey","Knowable Facts","Knowable ","uni",63,100,FALSE,FALSE,"for",FALSE,63,100,37,"independent","pro",NA,"4","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","25"
"1.2456","2","d7914378-af84-41de-b912-927fb01397d6","2","B","mathematicsSolve","Knowable Eyewitness",NA,"media",61,50,FALSE,FALSE,"for",FALSE,61,50,-11,"contested","pro","con","2","2",0.5,1,36.3142333333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","10"
"1.2556","2","d7914378-af84-41de-b912-927fb01397d6","2","B","narcissism","Unknowable Expert","Unknowable","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"independent","pro",NA,"4","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","22"
"1.2656","2","d7914378-af84-41de-b912-927fb01397d6","2","B","rescueMission","Knowable Eyewitness",NA,"media",80,50,FALSE,FALSE,"for",FALSE,80,50,-30,"contested","pro","con","2","2",0.5,1,36.3142333333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-0:TW-con-0:TW-pro-1","12"
"1.2756","2","d7914378-af84-41de-b912-927fb01397d6","2","B","schoolUniforms","Unknowable Preference","Unknowable","uni",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"contested","pro","con","2","2",0.5,1,36.3142333333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-0:TW-con-1:TW-pro-1","28"
"1.2856","2","d7914378-af84-41de-b912-927fb01397d6","2","B","socialPublishers","Unknowable Preference","Unknowable","uni",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"dependent","pro",NA,"1","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-3:TW-pro-2","7"
"1.2956","2","d7914378-af84-41de-b912-927fb01397d6","2","B","youtubeVideo","Knowable Facts","Knowable ","media",69,100,FALSE,FALSE,"for",FALSE,69,100,31,"independent","pro",NA,"4","0",0.5,1,36.3142333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","26"
