"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"118","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",100,94,FALSE,FALSE,"for",FALSE,100,94,-6,"contested","pro","con","2","2",0.5,1,48.26905,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-1:TW-pro-1:TW-con-0","0"
"1.1102","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","dozen","Knowable Facts","Knowable ","media",100,98,FALSE,FALSE,"for",FALSE,100,98,-2,"contested","pro","con","2","2",0.5,1,48.26905,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","9"
"1.2102","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","jellyfish","Knowable Facts","Knowable ","uni",79,10,TRUE,FALSE,"for",TRUE,21,90,69,"dependent","con",NA,"1","0",0.5,1,48.26905,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-1:TW-con-3","18"
"1.318","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",70,95,FALSE,FALSE,"for",FALSE,70,95,25,"dependent","pro",NA,"1","0",0.5,1,48.26905,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-2:TW-pro-1","27"
"1.418","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","loudestShout","Knowable Facts","Knowable ","media",62,70,FALSE,FALSE,"for",FALSE,62,70,8,"dependent","pro",NA,"1","0",0.5,1,48.26905,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","14"
"1.518","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","militaryService","Unknowable Preference","Unknowable","media",6,8,TRUE,TRUE,"against",FALSE,6,8,2,"dependent","pro",NA,"1","0",0.5,1,48.26905,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","22"
"1.618","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","minorEarthquake","Knowable Eye witness","Knowable ","media",65,82,FALSE,FALSE,"for",FALSE,65,82,17,"contested","pro","con","2","2",0.5,1,48.26905,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","2"
"1.718","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","nerd","Knowable Facts","Knowable ","media",23,99,TRUE,TRUE,"against",TRUE,23,99,76,"dependent","pro",NA,"1","0",0.5,1,48.26905,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-3:TW-pro-1","12"
"1.818","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","noSmoking","Unknowable Preference","Unknowable","media",0,0,FALSE,TRUE,"against",FALSE,100,100,0,"independent","con",NA,"4","0",0.5,1,48.26905,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","26"
"1.918","14","fe96d1c9-3d97-4ab7-82b6-1cef77bc839e","1","B","oldestTree","Knowable Eye witness","Knowable ","media",45,78,TRUE,TRUE,"against",TRUE,45,78,33,"independent","pro",NA,"4","0",0.5,1,48.26905,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-3:TW-pro-2","4"
