"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"117","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",47,48,TRUE,TRUE,"against",FALSE,47,48,1,"contested","pro","con","2","2",0.5,1,56.1014666666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-1:TW-pro-0:TW-con-0","6"
"1.1101","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","dozen","Knowable Facts","Knowable ","media",85,31,TRUE,FALSE,"for",TRUE,15,69,54,"dependent","con",NA,"1","0",0.5,1,56.1014666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","2"
"1.2101","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","jellyfish","Knowable Facts","Knowable ","uni",50,76,FALSE,FALSE,"equal",NA,50,76,26,"dependent","pro",NA,"1","0",0.5,1,56.1014666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","3"
"1.317","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",63,86,FALSE,FALSE,"for",FALSE,63,86,23,"independent","pro",NA,"4","0",0.5,1,56.1014666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-3:TW-pro-2:TW-pro-1","8"
"1.417","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","loudestShout","Knowable Facts","Knowable ","media",48,19,FALSE,TRUE,"against",FALSE,52,81,29,"independent","con",NA,"4","0",0.5,1,56.1014666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-3:TW-con-0","20"
"1.517","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","militaryService","Unknowable Preference","Unknowable","media",57,25,TRUE,FALSE,"for",TRUE,43,75,32,"dependent","con",NA,"1","0",0.5,1,56.1014666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-0:TW-con-1","5"
"1.617","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","minorEarthquake","Knowable Eyewitness",NA,"media",86,93,FALSE,FALSE,"for",FALSE,86,93,7,"independent","pro",NA,"4","0",0.5,1,56.1014666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","17"
"1.717","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","nerd","Knowable Facts","Knowable ","media",69,52,FALSE,FALSE,"for",FALSE,69,52,-17,"contested","pro","con","2","2",0.5,1,56.1014666666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-0:TW-con-0:TW-pro-1","18"
"1.817","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","noSmoking","Unknowable Preference","Unknowable","media",49,50,TRUE,TRUE,"against",FALSE,49,50,1,"contested","pro","con","2","2",0.5,1,56.1014666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-1:TW-pro-1:TW-con-0","22"
"1.917","13","173170d4-9a41-4cf3-894b-2488aa251463","1","B","oldestTree","Knowable Eyewitness",NA,"media",62,51,FALSE,FALSE,"for",FALSE,62,51,-11,"contested","pro","con","2","2",0.5,1,56.1014666666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-pro-0:TW-pro-1:TW-con-0","13"
