"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"1.1168","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","avocado","Unknowable Expert","Unknowable","media",86,22,FALSE,FALSE,"for",TRUE,86,22,-64,"contested","pro","con","2","2",0.5,1,27.6850666666667,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","1"
"1.2168","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","bank","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,27.6850666666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","28"
"1.345","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","beautyPageants","Unknowable Preference","Unknowable","media",50,27,FALSE,FALSE,"equal",NA,50,73,23,"dependent","con",NA,"1","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-1:TW-con-3","27"
"1.445","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","books","Unknowable Preference","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","pro",NA,"1","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","13"
"1.545","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","burningBuilding","Knowable Eyewitness","Knowable ","media",23,22,TRUE,TRUE,"against",FALSE,23,22,-1,"contested","pro","con","2","2",0.5,1,27.6850666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-0:TW-pro-0:TW-con-1","15"
"1.645","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","chameleons","Knowable Facts","Knowable ","uni",27,71,TRUE,TRUE,"against",TRUE,27,71,44,"dependent","pro",NA,"1","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","12"
"1.745","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","chessGrandmaster","Knowable Eyewitness","Knowable ","uni",25,88,TRUE,TRUE,"against",TRUE,25,88,63,"dependent","pro",NA,"1","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-1:TW-pro-0","2"
"1.845","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","cleanCoal","Unknowable Expert","Unknowable","uni",74,84,FALSE,FALSE,"for",FALSE,74,84,10,"independent","pro",NA,"4","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-1:TW-pro-0","21"
"1.945","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","cleopatra","Knowable Facts","Knowable ","media",98,50,TRUE,FALSE,"for",FALSE,2,50,48,"independent","con",NA,"4","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","20"
"1.1045","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","cloud","Knowable Facts","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,27.6850666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-1:TW-con-0:TW-pro-0","11"
"1.1169","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","dinosaurFossil","Knowable Eyewitness","Knowable ","uni",72,84,FALSE,FALSE,"for",FALSE,72,84,12,"independent","pro",NA,"4","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-0:TW-pro-2","4"
"1.1247","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","dogsOrCats","Unknowable Preference","Unknowable","uni",78,77,FALSE,FALSE,"for",FALSE,78,77,-1,"dependent","pro",NA,"1","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-0:TW-pro-1","16"
"1.1345","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","duckQuack","Knowable Facts","Knowable ","uni",20,19,TRUE,TRUE,"against",FALSE,20,19,-1,"contested","pro","con","2","2",0.5,1,27.6850666666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-0:TW-pro-1","17"
"1.1445","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","ducks","Knowable Eyewitness","Knowable ","media",94,94,FALSE,FALSE,"for",FALSE,94,94,0,"contested","pro","con","2","2",0.5,1,27.6850666666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","10"
"1.1545","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","eiffelTower","Knowable Facts","Knowable ","media",69,44,TRUE,FALSE,"for",TRUE,31,56,25,"dependent","con",NA,"1","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","22"
"1.1645","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","elephantsEscape","Knowable Eyewitness","Knowable ","media",8,5,TRUE,TRUE,"against",FALSE,8,5,-3,"contested","pro","con","2","2",0.5,1,27.6850666666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","25"
"1.1745","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","enormousPearl","Knowable Eyewitness","Knowable ","uni",88,16,FALSE,FALSE,"for",TRUE,88,16,-72,"contested","pro","con","2","2",0.5,1,27.6850666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-0:TW-pro-1:TW-con-1","0"
"1.1845","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","fishing","Unknowable Preference","Unknowable","media",50,61,FALSE,FALSE,"equal",NA,50,61,11,"independent","pro",NA,"4","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-0:TW-pro-3","14"
"1.1945","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","gmoCrops","Unknowable Expert","Unknowable","uni",20,20,TRUE,TRUE,"against",FALSE,20,20,0,"dependent","pro",NA,"1","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-3:TW-pro-1","7"
"1.2045","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","goNuclear","Unknowable Expert","Unknowable","uni",91,89,FALSE,FALSE,"for",FALSE,91,89,-2,"contested","pro","con","2","2",0.5,1,27.6850666666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","6"
"1.2169","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","greenSpaces","Unknowable Expert","Unknowable","uni",88,53,FALSE,FALSE,"for",FALSE,88,53,-35,"contested","pro","con","2","2",0.5,1,27.6850666666667,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-0:TW-pro-1","3"
"1.2247","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","hardLabour","Unknowable Preference","Unknowable","uni",21,20,FALSE,TRUE,"against",FALSE,79,80,1,"independent","con",NA,"4","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-2:TW-con-1","18"
"1.2345","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","honey","Knowable Facts","Knowable ","uni",73,58,TRUE,FALSE,"for",FALSE,27,42,15,"dependent","con",NA,"1","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-2:TW-con-0","24"
"1.2445","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","mathematicsSolve","Knowable Eyewitness","Knowable ","media",14,9,FALSE,TRUE,"against",FALSE,86,91,5,"independent","con",NA,"4","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","23"
"1.2545","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","narcissism","Unknowable Expert","Unknowable","media",87,96,TRUE,FALSE,"for",FALSE,13,4,-9,"dependent","con",NA,"1","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-1:TW-con-3","29"
"1.2645","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","rescueMission","Knowable Eyewitness","Knowable ","media",80,94,FALSE,FALSE,"for",FALSE,80,94,14,"independent","pro",NA,"4","0",0.5,1,27.6850666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-3:TW-pro-2","5"
"1.2745","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","schoolUniforms","Unknowable Preference","Unknowable","uni",87,81,TRUE,FALSE,"for",FALSE,13,19,6,"independent","con",NA,"4","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","26"
"1.2845","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","socialPublishers","Unknowable Preference","Unknowable","uni",14,7,FALSE,TRUE,"against",FALSE,86,93,7,"independent","con",NA,"4","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","9"
"1.2945","29","294671ba-ce31-4ab3-b597-548b28708a80","1","A","youtubeVideo","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,27.6850666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","19"
