"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"149","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","aiBan","Unknowable Expert","Unknowable","uni",92,82,FALSE,FALSE,"for",FALSE,92,82,-10,"contested","pro","con","2","2",0.5,0.75,94.1031333333333,"disagrees:disagrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","4"
"1.1176","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","avocado","Unknowable Expert","Unknowable","media",87,77,FALSE,FALSE,"for",FALSE,87,77,-10,"independent","pro",NA,"4","0",0.5,1,94.1031333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","1"
"1.2176","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","bank","Knowable Facts","Knowable ","media",52,1,TRUE,FALSE,"for",TRUE,48,99,51,"independent","con",NA,"4","0",0.5,1,94.1031333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","23"
"1.349","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","beautyPageants","Unknowable Preference","Unknowable","media",53,26,TRUE,FALSE,"for",TRUE,47,74,27,"dependent","con",NA,"1","0",0.5,0.25,94.1031333333333,"agrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","27"
"1.449","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","books","Unknowable Preference","Unknowable","media",60,61,FALSE,FALSE,"for",FALSE,60,61,1,"contested","pro","con","2","2",0.5,1,94.1031333333333,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-0:TW-con-1:TW-pro-0","5"
"1.549","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","burningBuilding","Knowable Eye witness","Knowable ","media",51,50,FALSE,FALSE,"for",FALSE,51,50,-1,"contested","pro","con","2","2",0.5,1,94.1031333333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-0:TW-pro-1:TW-con-1","17"
"1.649","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","chameleons","Knowable Facts","Knowable ","uni",63,13,TRUE,FALSE,"for",TRUE,37,87,50,"independent","con",NA,"4","0",0.5,1,94.1031333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","3"
"1.749","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","chessGrandmaster","Knowable Eye witness","Knowable ","uni",94,99,FALSE,FALSE,"for",FALSE,94,99,5,"dependent","pro",NA,"1","0",0.5,1,94.1031333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","0"
"1.849","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","cleanCoal","Unknowable Expert","Unknowable","uni",62,0,TRUE,FALSE,"for",TRUE,38,100,62,"dependent","con",NA,"1","0",0.5,1,94.1031333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","12"
"1.949","37","4e4382d8-5734-491b-a9ee-7194a2f98e9f","1","A","cleopatra","Knowable Facts","Knowable ","media",53,64,FALSE,FALSE,"for",FALSE,53,64,11,"dependent","pro",NA,"1","0",0.5,1,94.1031333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","26"
