"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"136","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","artsAndCulture","Unknowable Preference","Unknowable","uni",71,67,FALSE,FALSE,"for",FALSE,71,67,-4,"contested","pro","con","2","2",0.5,1,38.6217833333333,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-1:TW-pro-1:TW-con-0","11"
"1.1150","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","dozen","Knowable Facts","Knowable ","media",50,52,FALSE,FALSE,"equal",NA,50,52,2,"independent","pro",NA,"4","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-3:TW-pro-1","15"
"1.2150","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","jellyfish","Knowable Facts","Knowable ","uni",58,27,TRUE,FALSE,"for",TRUE,42,73,31,"dependent","con",NA,"1","0",0.5,1,38.6217833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","6"
"1.336","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","longestWithoutSleep","Knowable Facts","Knowable ","media",51,62,FALSE,FALSE,"for",FALSE,51,62,11,"dependent","pro",NA,"1","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","26"
"1.436","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","loudestShout","Knowable Facts","Knowable ","media",54,53,FALSE,FALSE,"for",FALSE,54,53,-1,"contested","pro","con","2","2",0.5,0.75,38.6217833333333,"disagrees:agrees:agrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","10"
"1.536","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","militaryService","Unknowable Preference","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","pro",NA,"4","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-1:TW-pro-0:TW-pro-2","29"
"1.636","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","minorEarthquake","Knowable Eye witness","Knowable ","media",65,64,FALSE,FALSE,"for",FALSE,65,64,-1,"contested","pro","con","2","2",0.5,1,38.6217833333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","27"
"1.736","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","nerd","Knowable Facts","Knowable ","media",49,60,TRUE,TRUE,"against",TRUE,49,60,11,"dependent","pro",NA,"1","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","7"
"1.836","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","noSmoking","Unknowable Preference","Unknowable","media",51,68,FALSE,FALSE,"for",FALSE,51,68,17,"independent","pro",NA,"4","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-1:TW-pro-3","28"
"1.936","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","oldestTree","Knowable Eye witness","Knowable ","media",50,47,FALSE,FALSE,"equal",NA,50,53,3,"independent","con",NA,"4","0",0.5,1,38.6217833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","14"
"1.1036","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","onlineLearning","Unknowable Expert","Unknowable","media",56,56,FALSE,FALSE,"for",FALSE,56,56,0,"contested","pro","con","2","2",0.5,1,38.6217833333333,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-1:TW-pro-0:TW-con-0:TW-con-1","17"
"1.1151","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","paintingFound","Knowable Eye witness","Knowable ","media",66,22,TRUE,FALSE,"for",TRUE,34,78,44,"independent","con",NA,"4","0",0.5,1,38.6217833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-3:TW-con-1","0"
"1.1238","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","plastic","Unknowable Preference","Unknowable","uni",50,53,FALSE,FALSE,"equal",NA,50,53,3,"contested","pro","con","2","2",0.5,1,38.6217833333333,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-1:TW-con-0:TW-pro-0","19"
"1.1336","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","pumpkin","Knowable Eye witness","Knowable ","media",50,42,FALSE,FALSE,"equal",NA,50,58,8,"dependent","con",NA,"1","0",0.5,1,38.6217833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-3:TW-con-0","21"
"1.1436","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","readingFiction","Unknowable Expert","Unknowable","uni",63,70,FALSE,FALSE,"for",FALSE,63,70,7,"dependent","pro",NA,"1","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-1:TW-pro-3","9"
"1.1536","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","regulateCrypto","Unknowable Expert","Unknowable","uni",50,51,FALSE,FALSE,"equal",NA,50,51,1,"contested","pro","con","2","2",0.5,1,38.6217833333333,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-1:TW-con-0:TW-pro-1:TW-pro-0","23"
"1.1636","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","returnTheLoot","Unknowable Preference","Unknowable","media",77,40,TRUE,FALSE,"for",TRUE,23,60,37,"dependent","con",NA,"1","0",0.5,1,38.6217833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","1"
"1.1736","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","security","Unknowable Expert","Unknowable","media",50,35,FALSE,FALSE,"equal",NA,50,65,15,"independent","con",NA,"4","0",0.5,1,38.6217833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","8"
"1.1836","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","shortestWar","Knowable Facts","Knowable ","media",50,49,FALSE,FALSE,"equal",NA,50,49,-1,"contested","pro","con","2","2",0.5,1,38.6217833333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","16"
"1.1936","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","sinkhole","Knowable Eye witness","Knowable ","media",53,68,FALSE,FALSE,"for",FALSE,53,68,15,"independent","pro",NA,"4","0",0.5,0.75,38.6217833333333,"agrees:disagrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-3:TW-pro-1:TW-pro-2","25"
"1.2036","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","spaceEx","Unknowable Preference","Unknowable","uni",50,59,FALSE,FALSE,"equal",NA,50,59,9,"dependent","pro",NA,"1","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","22"
"1.2151","28","bc6c2332-bc0e-4b1f-b3e7-fdfa43ad13dc","2","A","superPower","Unknowable Preference","Unknowable","media",56,59,FALSE,FALSE,"for",FALSE,56,59,3,"independent","pro",NA,"4","0",0.5,1,38.6217833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","18"
