"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"15","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",72,65,FALSE,FALSE,"for",FALSE,72,65,-7,"contested","pro","con","2","2",0.5,1,29.4694833333333,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-1:TW-con-0","11"
"1.118","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","dozen","Knowable Facts","Knowable ","media",71,84,FALSE,FALSE,"for",FALSE,71,84,13,"independent","pro",NA,"4","0",0.5,1,29.4694833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-3:TW-pro-1","13"
"1.218","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","jellyfish","Knowable Facts","Knowable ","uni",56,58,FALSE,FALSE,"for",FALSE,56,58,2,"contested","pro","con","2","2",0.5,1,29.4694833333333,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","25"
"1.35","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",39,71,TRUE,TRUE,"against",TRUE,39,71,32,"independent","pro",NA,"4","0",0.5,1,29.4694833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-1:TW-pro-3","14"
"1.45","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","loudestShout","Knowable Facts","Knowable ","media",55,46,TRUE,FALSE,"for",TRUE,45,54,9,"dependent","con",NA,"1","0",0.5,1,29.4694833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-1:TW-con-2","28"
"1.55","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","militaryService","Unknowable Preference","Unknowable","media",56,48,FALSE,FALSE,"for",TRUE,56,48,-8,"contested","pro","con","2","2",0.5,1,29.4694833333333,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-1:TW-con-0","24"
"1.65","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","minorEarthquake","Knowable Eyewitness","Knowable ","media",64,40,TRUE,FALSE,"for",TRUE,36,60,24,"independent","con",NA,"4","0",0.5,1,29.4694833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-2:TW-con-1","29"
"1.75","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","nerd","Knowable Facts","Knowable ","media",45,55,TRUE,TRUE,"against",TRUE,45,55,10,"dependent","pro",NA,"1","0",0.5,1,29.4694833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","1"
"1.85","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","noSmoking","Unknowable Preference","Unknowable","media",58,40,TRUE,FALSE,"for",TRUE,42,60,18,"dependent","con",NA,"1","0",0.5,1,29.4694833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-2:TW-con-3","0"
"1.95","5","14a56b14-68be-4944-9df8-d4d9f3823853","1","B","oldestTree","Knowable Eyewitness","Knowable ","media",50,59,FALSE,FALSE,"equal",NA,50,59,9,"dependent","pro",NA,"1","0",0.5,1,29.4694833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-0:TW-pro-1","23"
