"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"125","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",86,99,FALSE,FALSE,"for",FALSE,86,99,13,"dependent","pro",NA,"1","0",0.5,1,28.3465,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-2:TW-pro-1","25"
"1.1109","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","dozen","Knowable Facts","Knowable ","media",49,63,TRUE,TRUE,"against",TRUE,49,63,14,"independent","pro",NA,"4","0",0.5,1,28.3465,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-1:TW-pro-3","2"
"1.2109","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","jellyfish","Knowable Facts","Knowable ","uni",72,50,FALSE,FALSE,"for",FALSE,72,50,-22,"contested","pro","con","2","2",0.5,1,28.3465,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","4"
"1.325","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",38,14,TRUE,TRUE,"against",FALSE,38,14,-24,"contested","pro","con","2","2",0.5,1,28.3465,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-1:TW-con-0","21"
"1.425","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","loudestShout","Knowable Facts","Knowable ","media",61,9,TRUE,FALSE,"for",TRUE,39,91,52,"dependent","con",NA,"1","0",0.5,1,28.3465,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","17"
"1.525","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","militaryService","Unknowable Preference","Unknowable","media",66,6,TRUE,FALSE,"for",TRUE,34,94,60,"independent","con",NA,"4","0",0.5,1,28.3465,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","8"
"1.625","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","minorEarthquake","Knowable Eye witness","Knowable ","media",59,8,TRUE,FALSE,"for",TRUE,41,92,51,"dependent","con",NA,"1","0",0.5,1,28.3465,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-2:TW-con-1:TW-con-3","22"
"1.725","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","nerd","Knowable Facts","Knowable ","media",26,15,FALSE,TRUE,"against",FALSE,74,85,11,"dependent","con",NA,"1","0",0.5,1,28.3465,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-2:TW-con-1","3"
"1.825","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","noSmoking","Unknowable Preference","Unknowable","media",9,11,TRUE,TRUE,"against",FALSE,9,11,2,"contested","pro","con","2","2",0.5,1,28.3465,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-0:TW-con-1:TW-pro-1","28"
"1.925","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","oldestTree","Knowable Eye witness","Knowable ","media",50,72,FALSE,FALSE,"equal",NA,50,72,22,"independent","pro",NA,"4","0",0.5,1,28.3465,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","10"
"1.1025","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","onlineLearning","Unknowable Expert","Unknowable","media",44,42,TRUE,TRUE,"against",FALSE,44,42,-2,"dependent","pro",NA,"1","0",0.5,1,28.3465,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-0:TW-pro-1:TW-pro-3","15"
"1.1129","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","paintingFound","Knowable Eye witness","Knowable ","media",56,57,FALSE,FALSE,"for",FALSE,56,57,1,"contested","pro","con","2","2",0.5,1,28.3465,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","16"
"1.1227","18","430d7ba3-f720-4a26-a1ea-580eb55fbd1e","1","B","plastic","Unknowable Preference","Unknowable","uni",99,100,TRUE,FALSE,"for",FALSE,1,0,-1,"dependent","con",NA,"1","0",0.5,1,28.3465,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","24"
