"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"194","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","artsAndCulture","Unknowable Preference","Unknowable","uni",50,65,FALSE,FALSE,"equal",NA,50,65,15,"dependent","pro",NA,"1","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-0:TW-pro-3","1"
"1.1309","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","dozen","Knowable Facts","Knowable ","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"dependent","pro",NA,"1","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-0:TW-pro-2","11"
"1.2309","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","jellyfish","Knowable Facts","Knowable ","uni",75,50,TRUE,FALSE,"for",FALSE,25,50,25,"independent","con",NA,"4","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-1:TW-con-2","2"
"1.394","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","longestWithoutSleep","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-0:TW-pro-1:TW-con-1","28"
"1.494","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","loudestShout","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","pro",NA,"1","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-0:TW-pro-3","23"
"1.594","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","militaryService","Unknowable Preference","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","pro",NA,"1","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","5"
"1.694","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","minorEarthquake","Knowable Eyewitness","Knowable ","media",75,75,FALSE,FALSE,"for",FALSE,75,75,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-0:TW-con-0:TW-pro-1","4"
"1.794","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","nerd","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","16"
"1.894","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","noSmoking","Unknowable Preference","Unknowable","media",0,0,TRUE,TRUE,"against",FALSE,0,0,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","29"
"1.994","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","oldestTree","Knowable Eyewitness","Knowable ","media",65,65,TRUE,FALSE,"for",FALSE,35,35,0,"independent","con",NA,"4","0",0.5,0.75,44.5599666666667,"disagrees:disagrees:disagrees:agrees","TW-0:TW-con-3:TW-con-1:TW-con-2:TW-con-0","24"
"1.1094","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","onlineLearning","Unknowable Expert","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-3:TW-con-2","27"
"1.11133","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","paintingFound","Knowable Eyewitness","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","con",NA,"4","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-0:TW-con-1","12"
"1.12110","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","plastic","Unknowable Preference","Unknowable","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-0:TW-con-1","19"
"1.1394","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","pumpkin","Knowable Eyewitness","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","pro",NA,"1","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","18"
"1.1494","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","readingFiction","Unknowable Expert","Unknowable","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","0"
"1.1594","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","regulateCrypto","Unknowable Expert","Unknowable","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-2:TW-con-1:TW-con-0","25"
"1.1694","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","returnTheLoot","Unknowable Preference","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-0:TW-pro-1:TW-con-1","10"
"1.1794","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","security","Unknowable Expert","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-2:TW-con-0","21"
"1.1894","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","shortestWar","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","pro",NA,"4","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-2:TW-pro-1:TW-pro-0","8"
"1.1994","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","sinkhole","Knowable Eyewitness","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","22"
"1.2094","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","spaceEx","Unknowable Preference","Unknowable","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-1:TW-con-0","26"
"1.21133","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","superPower","Unknowable Preference","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","con",NA,"4","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-3:TW-con-1:TW-con-0","20"
"1.22110","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","tourism","Unknowable Expert","Unknowable","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-0:TW-con-1:TW-pro-0","9"
"1.2394","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","transportation","Unknowable Expert","Unknowable","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","pro",NA,"4","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","3"
"1.2494","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","venus","Knowable Facts","Knowable ","uni",50,75,FALSE,FALSE,"equal",NA,50,75,25,"independent","pro",NA,"4","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-3:TW-pro-0:TW-pro-1:TW-pro-2","7"
"1.2594","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","votingAge","Unknowable Preference","Unknowable","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,0.75,44.5599666666667,"disagrees:agrees:disagrees:disagrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","14"
"1.2694","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","warArtifact","Knowable Eyewitness","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","con",NA,"4","0",0.5,1,44.5599666666667,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-1:TW-con-3:TW-con-2","15"
"1.2794","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","winningCookies","Knowable Eyewitness","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,44.5599666666667,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-0:TW-pro-1:TW-con-0:TW-con-1","6"
"1.2894","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","workFromHome","Unknowable Expert","Unknowable","uni",85,85,FALSE,FALSE,"for",FALSE,85,85,0,"independent","pro",NA,"4","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-0:TW-pro-2","13"
"1.2994","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","2","A","writeOrType","Unknowable Expert","Unknowable","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"independent","pro",NA,"4","0",0.5,1,44.5599666666667,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","17"
"1111","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","1","A","aiBan","Unknowable Expert","Unknowable","uni",75,75,FALSE,FALSE,"for",FALSE,75,75,0,"contested","pro","con","2","2",0.5,1,55.2369333333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-0:TW-pro-1:TW-con-1:TW-pro-0","24"
"1.1503","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","1","A","avocado","Unknowable Expert","Unknowable","media",50,25,FALSE,FALSE,"equal",NA,50,75,25,"independent","con",NA,"4","0",0.5,1,55.2369333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","7"
"1.2503","61","502d9904-4d0f-4847-bb5d-d9febdc60cd2","1","A","bank","Knowable Facts","Knowable ","media",60,50,TRUE,FALSE,"for",FALSE,40,50,10,"independent","con",NA,"4","0",0.5,0.75,55.2369333333333,"agrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","0"
