"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"112","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","aiBan","Unknowable Expert","Unknowable","uni",43,68,TRUE,TRUE,"against",TRUE,43,68,25,"independent","pro",NA,"4","0",0.5,1,60.3608333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-2:TW-pro-3","25"
"1.160","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","avocado","Unknowable Expert","Unknowable","media",65,93,FALSE,FALSE,"for",FALSE,65,93,28,"dependent","pro",NA,"1","0",0.5,1,60.3608333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","26"
"1.260","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","bank","Knowable Facts","Knowable ","media",39,7,FALSE,TRUE,"against",FALSE,61,93,32,"dependent","con",NA,"1","0",0.5,1,60.3608333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","0"
"1.312","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","beautyPageants","Unknowable Preference","Unknowable","media",49,22,FALSE,TRUE,"against",FALSE,51,78,27,"independent","con",NA,"4","0",0.5,0.75,60.3608333333333,"disagrees:agrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-2:TW-con-0","9"
"1.412","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","books","Unknowable Preference","Unknowable","media",66,26,TRUE,FALSE,"for",TRUE,34,74,40,"independent","con",NA,"4","0",0.5,1,60.3608333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","16"
"1.512","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","burningBuilding","Knowable Eyewitness","Knowable ","media",73,50,FALSE,FALSE,"for",FALSE,73,50,-23,"contested","pro","con","2","2",0.5,1,60.3608333333333,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-0:TW-con-0:TW-pro-1:TW-con-1","27"
"1.612","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","chameleons","Knowable Facts","Knowable ","uni",61,100,FALSE,FALSE,"for",FALSE,61,100,39,"independent","pro",NA,"4","0",0.5,1,60.3608333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","19"
"1.712","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","chessGrandmaster","Knowable Eyewitness","Knowable ","uni",32,48,TRUE,TRUE,"against",FALSE,32,48,16,"contested","pro","con","2","2",0.5,1,60.3608333333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","8"
"1.812","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","cleanCoal","Unknowable Expert","Unknowable","uni",65,94,FALSE,FALSE,"for",FALSE,65,94,29,"dependent","pro",NA,"1","0",0.5,1,60.3608333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","22"
"1.912","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","cleopatra","Knowable Facts","Knowable ","media",32,82,TRUE,TRUE,"against",TRUE,32,82,50,"dependent","pro",NA,"1","0",0.5,1,60.3608333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-1:TW-pro-3:TW-pro-2","15"
"1.1012","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","cloud","Knowable Facts","Knowable ","uni",44,16,FALSE,TRUE,"against",FALSE,56,84,28,"dependent","con",NA,"1","0",0.5,1,60.3608333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-0:TW-con-1:TW-con-3","3"
"1.1116","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","dinosaurFossil","Knowable Eyewitness","Knowable ","uni",76,18,TRUE,FALSE,"for",TRUE,24,82,58,"independent","con",NA,"4","0",0.5,1,60.3608333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-3:TW-con-0","20"
"1.1214","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","dogsOrCats","Unknowable Preference","Unknowable","uni",79,78,TRUE,FALSE,"for",FALSE,21,22,1,"dependent","con",NA,"1","0",0.5,1,60.3608333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-0:TW-con-2","28"
"1.1312","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","duckQuack","Knowable Facts","Knowable ","uni",41,98,TRUE,TRUE,"against",TRUE,41,98,57,"dependent","pro",NA,"1","0",0.5,1,60.3608333333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-3:TW-pro-2:TW-pro-0","21"
"1.1412","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","ducks","Knowable Eyewitness","Knowable ","media",74,11,TRUE,FALSE,"for",TRUE,26,89,63,"dependent","con",NA,"1","0",0.5,1,60.3608333333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","24"
"1.1512","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","eiffelTower","Knowable Facts","Knowable ","media",49,65,TRUE,TRUE,"against",TRUE,49,65,16,"contested","pro","con","2","2",0.5,1,60.3608333333333,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-1:TW-con-0:TW-con-1:TW-pro-0","4"
"1.1612","10","4c9e1c81-d6e1-40a1-87a2-6f9863e24544","2","B","elephantsEscape","Knowable Eyewitness","Knowable ","media",55,50,FALSE,FALSE,"for",FALSE,55,50,-5,"contested","pro","con","2","2",0.5,1,60.3608333333333,"disagrees:disagrees:agrees:agrees","TW-0:TW-con-0:TW-con-1:TW-pro-1:TW-pro-0","14"
