"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"199","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","artsAndCulture","Unknowable Preference","Unknowable","uni",90,90,FALSE,FALSE,"for",FALSE,90,90,0,"contested","pro","con","2","2",0.5,1,37.4925833333333,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-1:TW-pro-0:TW-con-0","1"
"1.1401","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","dozen","Knowable Facts","Knowable ","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"contested","pro","con","2","2",0.5,1,37.4925833333333,"agrees:disagrees:disagrees:agrees","TW-0:TW-pro-0:TW-con-1:TW-con-0:TW-pro-1","24"
"1.2401","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","jellyfish","Knowable Facts","Knowable ","uni",80,75,TRUE,FALSE,"for",FALSE,20,25,5,"independent","con",NA,"4","0",0.5,1,37.4925833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-0:TW-con-1:TW-con-2","28"
"1.399","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","longestWithoutSleep","Knowable Facts","Knowable ","media",99,100,TRUE,FALSE,"for",FALSE,1,0,-1,"dependent","con",NA,"1","0",0.5,0.25,37.4925833333333,"agrees:agrees:agrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","12"
"1.499","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","loudestShout","Knowable Facts","Knowable ","media",29,30,TRUE,TRUE,"against",FALSE,29,30,1,"dependent","pro",NA,"1","0",0.5,1,37.4925833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-1:TW-pro-3:TW-pro-0","8"
"1.599","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","militaryService","Unknowable Preference","Unknowable","media",60,66,TRUE,FALSE,"for",FALSE,40,34,-6,"independent","con",NA,"4","0",0.5,0.75,37.4925833333333,"agrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-0:TW-con-2:TW-con-3","0"
"1.699","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","minorEarthquake","Knowable Eye witness","Knowable ","media",93,80,TRUE,FALSE,"for",FALSE,7,20,13,"dependent","con",NA,"1","0",0.5,1,37.4925833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","20"
"1.799","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","nerd","Knowable Facts","Knowable ","media",96,87,TRUE,FALSE,"for",FALSE,4,13,9,"dependent","con",NA,"1","0",0.5,1,37.4925833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-3:TW-con-2:TW-con-0","18"
"1.899","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","noSmoking","Unknowable Preference","Unknowable","media",100,100,FALSE,FALSE,"for",FALSE,100,100,0,"independent","pro",NA,"4","0",0.5,1,37.4925833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-0:TW-pro-2:TW-pro-3","22"
"1.999","63","aa3d475c-4422-4222-bfcb-b74722e541fa","1","B","oldestTree","Knowable Eye witness","Knowable ","media",40,50,TRUE,TRUE,"against",FALSE,40,50,10,"independent","pro",NA,"4","0",0.5,1,37.4925833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-2:TW-pro-3:TW-pro-0:TW-pro-1","4"
